dni_persona,rango
51854501,Rango 1
57033566,Rango 2
98498984,Rango 3
94745297,Rango 4
82274349,Rango 0
20531648,Rango 1
93605806,Rango 2
28859467,Rango 3
68059709,Rango 4
73397432,Rango 0
72620419,Rango 1
32928818,Rango 2
11723924,Rango 3
50098585,Rango 4
40407865,Rango 0
68334302,Rango 1
88602310,Rango 2
83528878,Rango 3
67633933,Rango 4
81921214,Rango 0
12660577,Rango 1
28721743,Rango 2
54276046,Rango 3
65404261,Rango 4
37402768,Rango 0
99708106,Rango 1
93846146,Rango 2
51512334,Rango 3
47617072,Rango 4
24439426,Rango 0
71099086,Rango 1
93135963,Rango 2
16870489,Rango 3
61260843,Rango 4
83765697,Rango 0
79980995,Rango 1
64634975,Rango 2
38724491,Rango 3
82360724,Rango 4
91243833,Rango 0
11184467,Rango 1
17027563,Rango 2
83861385,Rango 3
51694363,Rango 4
98426919,Rango 0
71259861,Rango 1
48235060,Rango 2
66801448,Rango 3
86715710,Rango 4
98810877,Rango 0
14883782,Rango 1
43743050,Rango 2
88481750,Rango 3
66760371,Rango 4
56925367,Rango 0
78231785,Rango 1
81676581,Rango 2
26692719,Rango 3
95648859,Rango 4
71264285,Rango 0
25893120,Rango 1
78910942,Rango 2
96125844,Rango 3
73557044,Rango 4
81542565,Rango 0
45152712,Rango 1
14051220,Rango 2
67187971,Rango 3
89285546,Rango 4
98380137,Rango 0
57195996,Rango 1
15396580,Rango 2
92023389,Rango 3
15148583,Rango 4
65667361,Rango 0
90696660,Rango 1
34258588,Rango 2
24527356,Rango 3
99772600,Rango 4
96403974,Rango 0
73069853,Rango 1
40058114,Rango 2
80974784,Rango 3
47055143,Rango 4
65051013,Rango 0
69622123,Rango 1
44045485,Rango 2
73191608,Rango 3
58744676,Rango 4
52040077,Rango 0
64088326,Rango 1
17552499,Rango 2
19415094,Rango 3
39290799,Rango 4
12591532,Rango 0
86189481,Rango 1
21187079,Rango 2
30785275,Rango 3
73065536,Rango 4
54216533,Rango 0
36093597,Rango 1
65149016,Rango 2
20182238,Rango 3
15238900,Rango 4
36895506,Rango 0
17596397,Rango 1
90972473,Rango 2
45832470,Rango 3
67876262,Rango 4
31384301,Rango 0
65747511,Rango 1
98842986,Rango 2
76874048,Rango 3
24121827,Rango 4
28109965,Rango 0
98628847,Rango 1
93855945,Rango 2
75021467,Rango 3
62154323,Rango 4
36294251,Rango 0
99246044,Rango 1
59018797,Rango 2
39537228,Rango 3
28599395,Rango 4
43622060,Rango 0
85843030,Rango 1
74306064,Rango 2
97493891,Rango 3
49236153,Rango 4
86968179,Rango 0
95840176,Rango 1
19742115,Rango 2
96022583,Rango 3
76967930,Rango 4
24195857,Rango 0
69647537,Rango 1
72211949,Rango 2
47807708,Rango 3
26711796,Rango 4
54270887,Rango 0
78505396,Rango 1
68883603,Rango 2
78541700,Rango 3
32899642,Rango 4
20044281,Rango 0
14425965,Rango 1
13272376,Rango 2
50825231,Rango 3
85528215,Rango 4
96537213,Rango 0
58207057,Rango 1
78415506,Rango 2
83244330,Rango 3
78839547,Rango 4
85486735,Rango 0
88741562,Rango 1
13296687,Rango 2
80963704,Rango 3
50019867,Rango 4
38816896,Rango 0
28008002,Rango 1
41883603,Rango 2
44677018,Rango 3
59040576,Rango 4
24760706,Rango 0
14538564,Rango 1
28934925,Rango 2
63986058,Rango 3
18898091,Rango 4
48850410,Rango 0
38160172,Rango 1
84293270,Rango 2
48985688,Rango 3
83635360,Rango 4
59798947,Rango 0
25747553,Rango 1
32439030,Rango 2
89855000,Rango 3
15167987,Rango 4
73416639,Rango 0
19353477,Rango 1
44133099,Rango 2
86384849,Rango 3
46235902,Rango 4
51270009,Rango 0
88900180,Rango 1
92472097,Rango 2
47493739,Rango 3
43690624,Rango 4
25288434,Rango 0
78452183,Rango 1
39741305,Rango 2
45983116,Rango 3
78939035,Rango 4
92687983,Rango 0
64057181,Rango 1
52724236,Rango 2
88004141,Rango 3
31328142,Rango 4
29274496,Rango 0
54859599,Rango 1
31292349,Rango 2
46076683,Rango 3
69554052,Rango 4
99530490,Rango 0
50749434,Rango 1
34501099,Rango 2
55756077,Rango 3
99580644,Rango 4
45310682,Rango 0
72061745,Rango 1
95782066,Rango 2
38318033,Rango 3
25238033,Rango 4
93586709,Rango 0
19792545,Rango 1
36900089,Rango 2
65042578,Rango 3
66514543,Rango 4
94728562,Rango 0
84893179,Rango 1
84989936,Rango 2
23165759,Rango 3
78688657,Rango 4
38375388,Rango 0
68094090,Rango 1
41421132,Rango 2
92953569,Rango 3
57544306,Rango 4
10343520,Rango 0
18025824,Rango 1
91775760,Rango 2
76535004,Rango 3
73400324,Rango 4
88913100,Rango 0
76748367,Rango 1
70930137,Rango 2
67142062,Rango 3
46543644,Rango 4
28601023,Rango 0
44976179,Rango 1
55557438,Rango 2
96590553,Rango 3
58695773,Rango 4
18478380,Rango 0
48202891,Rango 1
74069535,Rango 2
63919628,Rango 3
99578434,Rango 4
17063163,Rango 0
27139987,Rango 1
89976900,Rango 2
69991173,Rango 3
87613563,Rango 4
63857258,Rango 0
11786904,Rango 1
10313603,Rango 2
60215913,Rango 3
34102720,Rango 4
14232650,Rango 0
82961778,Rango 1
46322063,Rango 2
45754661,Rango 3
37274616,Rango 4
57983255,Rango 0
82595416,Rango 1
15843964,Rango 2
42554894,Rango 3
97392256,Rango 4
20125096,Rango 0
99950474,Rango 1
20979142,Rango 2
92232843,Rango 3
61476261,Rango 4
52442281,Rango 0
13723700,Rango 1
91539972,Rango 2
65425405,Rango 3
23995819,Rango 4
98217293,Rango 0
80145475,Rango 1
59918543,Rango 2
48581140,Rango 3
15599693,Rango 4
70257362,Rango 0
82802075,Rango 1
12169359,Rango 2
23189328,Rango 3
36084687,Rango 4
60011821,Rango 0
81244100,Rango 1
61819810,Rango 2
80656772,Rango 3
86053888,Rango 4
75257340,Rango 0
49363575,Rango 1
43784372,Rango 2
19360854,Rango 3
41813890,Rango 4
14408099,Rango 0
30888895,Rango 1
72222551,Rango 2
39081121,Rango 3
54946023,Rango 4
54699584,Rango 0
51658009,Rango 1
46679125,Rango 2
68011372,Rango 3
24981817,Rango 4
10348373,Rango 0
92967679,Rango 1
65980299,Rango 2
10522064,Rango 3
34687793,Rango 4
62082548,Rango 0
44183046,Rango 1
44766096,Rango 2
41184222,Rango 3
29362155,Rango 4
67401034,Rango 0
24520230,Rango 1
39880151,Rango 2
81807950,Rango 3
61722663,Rango 4
18898761,Rango 0
10087851,Rango 1
86281503,Rango 2
60262591,Rango 3
87728553,Rango 4
84139670,Rango 0
70089598,Rango 1
23422460,Rango 2
67271504,Rango 3
50035829,Rango 4
16718592,Rango 0
16009937,Rango 1
16840670,Rango 2
21745461,Rango 3
79393822,Rango 4
42245026,Rango 0
83758752,Rango 1
17962644,Rango 2
14587576,Rango 3
51201810,Rango 4
22746526,Rango 0
47046912,Rango 1
37077082,Rango 2
44035309,Rango 3
57736612,Rango 4
94629555,Rango 0
42195904,Rango 1
66763837,Rango 2
52467590,Rango 3
87687732,Rango 4
32742410,Rango 0
40190805,Rango 1
33660000,Rango 2
15780110,Rango 3
91624571,Rango 4
74517402,Rango 0
12639085,Rango 1
95749101,Rango 2
68247162,Rango 3
19722888,Rango 4
34299952,Rango 0
18746318,Rango 1
32492769,Rango 2
23596559,Rango 3
94629886,Rango 4
83014000,Rango 0
15791529,Rango 1
16935496,Rango 2
28426317,Rango 3
37097726,Rango 4
66441786,Rango 0
55914302,Rango 1
80591185,Rango 2
73990655,Rango 3
49682234,Rango 4
10548127,Rango 0
82020399,Rango 1
96374317,Rango 2
37656294,Rango 3
37545135,Rango 4
95455294,Rango 0
67884828,Rango 1
89800179,Rango 2
66988369,Rango 3
58975704,Rango 4
48990208,Rango 0
92818357,Rango 1
69283116,Rango 2
26622797,Rango 3
35514509,Rango 4
70369291,Rango 0
76608991,Rango 1
23518548,Rango 2
46590134,Rango 3
96870501,Rango 4
24005430,Rango 0
62741756,Rango 1
81149728,Rango 2
15391613,Rango 3
18160340,Rango 4
70274960,Rango 0
58577923,Rango 1
78925905,Rango 2
90792014,Rango 3
63819748,Rango 4
83038147,Rango 0
81551045,Rango 1
54677704,Rango 2
66266201,Rango 3
80349782,Rango 4
94886092,Rango 0
68988926,Rango 1
79931746,Rango 2
42451020,Rango 3
17621976,Rango 4
97451006,Rango 0
55078194,Rango 1
60914399,Rango 2
68921739,Rango 3
33679428,Rango 4
91752089,Rango 0
74254057,Rango 1
91825779,Rango 2
60687453,Rango 3
50329361,Rango 4
68196523,Rango 0
28226905,Rango 1
99586545,Rango 2
95191162,Rango 3
53669787,Rango 4
43442361,Rango 0
26594318,Rango 1
35119314,Rango 2
39072679,Rango 3
91978261,Rango 4
45262070,Rango 0
99094750,Rango 1
29029928,Rango 2
80757641,Rango 3
56147091,Rango 4
72910663,Rango 0
25986307,Rango 1
63861116,Rango 2
27385487,Rango 3
57597076,Rango 4
31446482,Rango 0
29543977,Rango 1
68471115,Rango 2
49312004,Rango 3
11149913,Rango 4
73085492,Rango 0
99948611,Rango 1
64559143,Rango 2
46736281,Rango 3
74521343,Rango 4
40714911,Rango 0
85736150,Rango 1
61734139,Rango 2
77644362,Rango 3
75800060,Rango 4
50791810,Rango 0
97457538,Rango 1
54168109,Rango 2
61741026,Rango 3
19706617,Rango 4
98351484,Rango 0
17734744,Rango 1
86059513,Rango 2
46584715,Rango 3
33754911,Rango 4
92400005,Rango 0
42747067,Rango 1
12368691,Rango 2
81256098,Rango 3
15215598,Rango 4
33018179,Rango 0
99484218,Rango 1
71584488,Rango 2
25757341,Rango 3
98658414,Rango 4
21891136,Rango 0
49723727,Rango 1
69905565,Rango 2
84544464,Rango 3
39693472,Rango 4
76478659,Rango 0
57545106,Rango 1
55216775,Rango 2
39966440,Rango 3
51872784,Rango 4
35229935,Rango 0
64786451,Rango 1
86716530,Rango 2
57246861,Rango 3
16864343,Rango 4
55377471,Rango 0
79035544,Rango 1
94494153,Rango 2
96781513,Rango 3
32138672,Rango 4
66949971,Rango 0
52269544,Rango 1
36442019,Rango 2
94740441,Rango 3
39753572,Rango 4
79988516,Rango 0
59042855,Rango 1
13258914,Rango 2
59271838,Rango 3
49085953,Rango 4
26912019,Rango 0
81613212,Rango 1
17368106,Rango 2
62005185,Rango 3
76868897,Rango 4
12361062,Rango 0
82704849,Rango 1
64164400,Rango 2
90524192,Rango 3
84097284,Rango 4
15107665,Rango 0
22993727,Rango 1
22124534,Rango 2
99606028,Rango 3
71825578,Rango 4
40947621,Rango 0
95505003,Rango 1
63974107,Rango 2
66768342,Rango 3
57510765,Rango 4
20807382,Rango 0
24627186,Rango 1
87164263,Rango 2
11750120,Rango 3
94217398,Rango 4
80428179,Rango 0
65066992,Rango 1
57351820,Rango 2
81701431,Rango 3
13166086,Rango 4
34440650,Rango 0
84620175,Rango 1
26362202,Rango 2
93663142,Rango 3
14914307,Rango 4
57576893,Rango 0
85835621,Rango 1
61737374,Rango 2
18233939,Rango 3
61817515,Rango 4
73284080,Rango 0
24679194,Rango 1
80738353,Rango 2
36566105,Rango 3
83165083,Rango 4
92282045,Rango 0
79261727,Rango 1
79090449,Rango 2
45296173,Rango 3
38303489,Rango 4
12749369,Rango 0
35449665,Rango 1
71839642,Rango 2
64117502,Rango 3
49312566,Rango 4
72348202,Rango 0
32041922,Rango 1
45703811,Rango 2
67696236,Rango 3
15777264,Rango 4
39470488,Rango 0
54270837,Rango 1
71871682,Rango 2
48429612,Rango 3
65460448,Rango 4
92026066,Rango 0
55179621,Rango 1
13725726,Rango 2
47434084,Rango 3
66594100,Rango 4
55362729,Rango 0
25539882,Rango 1
64623728,Rango 2
67330814,Rango 3
97168163,Rango 4
28679195,Rango 0
80690052,Rango 1
77710860,Rango 2
37343777,Rango 3
97001450,Rango 4
10802773,Rango 0
25513223,Rango 1
20221775,Rango 2
49972007,Rango 3
93338857,Rango 4
14242375,Rango 0
73793186,Rango 1
12809886,Rango 2
24253028,Rango 3
27351396,Rango 4
40653111,Rango 0
60396492,Rango 1
99060022,Rango 2
80650006,Rango 3
12904933,Rango 4
80147390,Rango 0
63024987,Rango 1
30835879,Rango 2
47456626,Rango 3
35341464,Rango 4
62620397,Rango 0
34971597,Rango 1
71614457,Rango 2
37771302,Rango 3
27226582,Rango 4
14642010,Rango 0
77742520,Rango 1
41269979,Rango 2
35513772,Rango 3
54865958,Rango 4
98331443,Rango 0
63317531,Rango 1
99155127,Rango 2
37445594,Rango 3
98108580,Rango 4
97466389,Rango 0
93075875,Rango 1
64754604,Rango 2
80197986,Rango 3
22516912,Rango 4
74751697,Rango 0
58193805,Rango 1
51827165,Rango 2
96309877,Rango 3
62281679,Rango 4
39506069,Rango 0
82594030,Rango 1
29301047,Rango 2
78709170,Rango 3
32978294,Rango 4
67283131,Rango 0
41185721,Rango 1
41226045,Rango 2
19584336,Rango 3
39596864,Rango 4
24545674,Rango 0
58964990,Rango 1
45342954,Rango 2
17206199,Rango 3
74314649,Rango 4
81500776,Rango 0
75396888,Rango 1
30324808,Rango 2
30467780,Rango 3
26691411,Rango 4
63665846,Rango 0
46810212,Rango 1
22310614,Rango 2
73396382,Rango 3
91614411,Rango 4
30882689,Rango 0
13792869,Rango 1
57466036,Rango 2
37165627,Rango 3
69607867,Rango 4
59611880,Rango 0
10975138,Rango 1
61941882,Rango 2
70753716,Rango 3
62646207,Rango 4
55039203,Rango 0
77888419,Rango 1
25614647,Rango 2
33958479,Rango 3
56862179,Rango 4
44590618,Rango 0
69104320,Rango 1
62004714,Rango 2
60751398,Rango 3
29854393,Rango 4
17110422,Rango 0
36592593,Rango 1
25198775,Rango 2
22588221,Rango 3
59020708,Rango 4
53873450,Rango 0
60058828,Rango 1
78025456,Rango 2
40979235,Rango 3
66236529,Rango 4
20719331,Rango 0
94775750,Rango 1
95710494,Rango 2
19675149,Rango 3
60961632,Rango 4
76552592,Rango 0
33444476,Rango 1
31153293,Rango 2
49690578,Rango 3
28785253,Rango 4
23822469,Rango 0
95127735,Rango 1
47685232,Rango 2
96612235,Rango 3
38085277,Rango 4
25972519,Rango 0
10754480,Rango 1
95679895,Rango 2
49039808,Rango 3
44184677,Rango 4
94997377,Rango 0
70989110,Rango 1
73190286,Rango 2
18031925,Rango 3
68828000,Rango 4
91644075,Rango 0
97343657,Rango 1
58075693,Rango 2
58711128,Rango 3
15407849,Rango 4
52948517,Rango 0
77784722,Rango 1
86427361,Rango 2
52894454,Rango 3
54932349,Rango 4
45615735,Rango 0
43025478,Rango 1
40608886,Rango 2
40452624,Rango 3
30898559,Rango 4
83207862,Rango 0
60624655,Rango 1
29114324,Rango 2
39180724,Rango 3
89565167,Rango 4
73724533,Rango 0
86382331,Rango 1
14197673,Rango 2
75799828,Rango 3
98124335,Rango 4
65819483,Rango 0
86580323,Rango 1
84607526,Rango 2
22439698,Rango 3
59507209,Rango 4
65294846,Rango 0
70141442,Rango 1
65380014,Rango 2
39605105,Rango 3
57612456,Rango 4
32966641,Rango 0
50975372,Rango 1
76027481,Rango 2
73894276,Rango 3
10656332,Rango 4
34547473,Rango 0
99224661,Rango 1
92220222,Rango 2
92379429,Rango 3
81902017,Rango 4
70968862,Rango 0
21758687,Rango 1
77613413,Rango 2
60621187,Rango 3
79014422,Rango 4
23451261,Rango 0
75593641,Rango 1
34533562,Rango 2
12794957,Rango 3
42749692,Rango 4
88949029,Rango 0
32035175,Rango 1
93026614,Rango 2
17447702,Rango 3
22963667,Rango 4
69814230,Rango 0
22986365,Rango 1
23746580,Rango 2
76059846,Rango 3
14087186,Rango 4
27667204,Rango 0
19336492,Rango 1
90057117,Rango 2
86783780,Rango 3
89471021,Rango 4
49668513,Rango 0
56273710,Rango 1
62998003,Rango 2
78899192,Rango 3
46659570,Rango 4
98904472,Rango 0
95374998,Rango 1
68572449,Rango 2
80013744,Rango 3
31648222,Rango 4
36064033,Rango 0
62489217,Rango 1
78902072,Rango 2
37852420,Rango 3
66376255,Rango 4
73181655,Rango 0
65037886,Rango 1
36908598,Rango 2
27114388,Rango 3
86096421,Rango 4
20382438,Rango 0
33460067,Rango 1
99755819,Rango 2
60181813,Rango 3
69951964,Rango 4
41435428,Rango 0
65756385,Rango 1
65434298,Rango 2
11368370,Rango 3
86126985,Rango 4
48200973,Rango 0
91558872,Rango 1
97810973,Rango 2
19653452,Rango 3
87415553,Rango 4
62131403,Rango 0
76087539,Rango 1
75423383,Rango 2
23444701,Rango 3
88503222,Rango 4
52110982,Rango 0
62762023,Rango 1
96907190,Rango 2
44725330,Rango 3
58208941,Rango 4
71068110,Rango 0
25609293,Rango 1
32407379,Rango 2
73441473,Rango 3
51133513,Rango 4
27534529,Rango 0
86996492,Rango 1
58948198,Rango 2
23503989,Rango 3
98255239,Rango 4
58897250,Rango 0
58929266,Rango 1
34170564,Rango 2
60950803,Rango 3
30898817,Rango 4
57094761,Rango 0
29033096,Rango 1
74782388,Rango 2
81504008,Rango 3
90068411,Rango 4
76380563,Rango 0
32890204,Rango 1
73211718,Rango 2
80993863,Rango 3
49003329,Rango 4
65573958,Rango 0
69047905,Rango 1
71420300,Rango 2
21766420,Rango 3
49273308,Rango 4
18615068,Rango 0
87153698,Rango 1
24192688,Rango 2
39546791,Rango 3
21951108,Rango 4
44717999,Rango 0
13470197,Rango 1
63832743,Rango 2
84606316,Rango 3
54176857,Rango 4
22772695,Rango 0
19564866,Rango 1
74223721,Rango 2
15505380,Rango 3
15086488,Rango 4
87855965,Rango 0
48581423,Rango 1
32976471,Rango 2
86020295,Rango 3
69337810,Rango 4
45000180,Rango 0
36798865,Rango 1
37629768,Rango 2
20334387,Rango 3
70313917,Rango 4
86974638,Rango 0
13797492,Rango 1
79997016,Rango 2
83545169,Rango 3
16211489,Rango 4
93045241,Rango 0
11844409,Rango 1
16624178,Rango 2
97853977,Rango 3
32533568,Rango 4
91292177,Rango 0
68839998,Rango 1
23578049,Rango 2
96806398,Rango 3
38292688,Rango 4
27212289,Rango 0
62801937,Rango 1
10539876,Rango 2
65962443,Rango 3
95587408,Rango 4
77126870,Rango 0
73666351,Rango 1
28414712,Rango 2
13926792,Rango 3
57384993,Rango 4
36419932,Rango 0
23062485,Rango 1
16167423,Rango 2
19063007,Rango 3
88484746,Rango 4
69235136,Rango 0
94579753,Rango 1
43998881,Rango 2
34977205,Rango 3
23508375,Rango 4
90547121,Rango 0
39545180,Rango 1
99914498,Rango 2
84809380,Rango 3
68326956,Rango 4
15296603,Rango 0
45672147,Rango 1
41311986,Rango 2
92570090,Rango 3
63075849,Rango 4
76752951,Rango 0
28397292,Rango 1
24291273,Rango 2
33776636,Rango 3
33033631,Rango 4
44337099,Rango 0
17705286,Rango 1
53402897,Rango 2
30153631,Rango 3
40470133,Rango 4
16429586,Rango 0
26757133,Rango 1
46762742,Rango 2
89607896,Rango 3
23467459,Rango 4
36538850,Rango 0
84836789,Rango 1
10409886,Rango 2
35489677,Rango 3
15942997,Rango 4
12015701,Rango 0
63735625,Rango 1
46224812,Rango 2
95490693,Rango 3
54306946,Rango 4
14869828,Rango 0
23156835,Rango 1
93791571,Rango 2
15154734,Rango 3
10465061,Rango 4
20280376,Rango 0
27525089,Rango 1
24657303,Rango 2
29008483,Rango 3
64871917,Rango 4
40358485,Rango 0
33746722,Rango 1
35143191,Rango 2
55052310,Rango 3
72438222,Rango 4
35955415,Rango 0
75914593,Rango 1
47433042,Rango 2
13831067,Rango 3
56617650,Rango 4
52163260,Rango 0
46318450,Rango 1
57917977,Rango 2
81644082,Rango 3
98018365,Rango 4
32980271,Rango 0
28095185,Rango 1
84303266,Rango 2
43996674,Rango 3
19872412,Rango 4
81967931,Rango 0
70717380,Rango 1
94786764,Rango 2
52669412,Rango 3
70002353,Rango 4
82098208,Rango 0
37922508,Rango 1
62383404,Rango 2
86403752,Rango 3
46501262,Rango 4
28055841,Rango 0
16044525,Rango 1
18755063,Rango 2
75195819,Rango 3
20633041,Rango 4
24234840,Rango 0
75767509,Rango 1
79676292,Rango 2
25879444,Rango 3
18107798,Rango 4
43832395,Rango 0
44089524,Rango 1
60977937,Rango 2
90158403,Rango 3
85630178,Rango 4
93990721,Rango 0
50185839,Rango 1
25615700,Rango 2
18858807,Rango 3
13160839,Rango 4
78167362,Rango 0
38589161,Rango 1
46843778,Rango 2
23066464,Rango 3
53786222,Rango 4
93284869,Rango 0
66191804,Rango 1
89885828,Rango 2
65513652,Rango 3
94805797,Rango 4
60023190,Rango 0
17099799,Rango 1
18024526,Rango 2
93709784,Rango 3
22029921,Rango 4
52334049,Rango 0
13166327,Rango 1
92879579,Rango 2
37108821,Rango 3
31759913,Rango 4
14514077,Rango 0
30307516,Rango 1
57311159,Rango 2
70365244,Rango 3
76341991,Rango 4
70896411,Rango 0
21576632,Rango 1
10898136,Rango 2
10124331,Rango 3
33197893,Rango 4
62940222,Rango 0
12085310,Rango 1
57491177,Rango 2
95249840,Rango 3
44449961,Rango 4
73388503,Rango 0
95001975,Rango 1
29921881,Rango 2
21688750,Rango 3
90159902,Rango 4
50309044,Rango 0
88730072,Rango 1
15011508,Rango 2
35048434,Rango 3
92131175,Rango 4
57740292,Rango 0
90763935,Rango 1
75349818,Rango 2
17590927,Rango 3
47551340,Rango 4
63319422,Rango 0
48723204,Rango 1
22698860,Rango 2
61232288,Rango 3
40951715,Rango 4
26387542,Rango 0
94219986,Rango 1
57299487,Rango 2
50926310,Rango 3
55575642,Rango 4
55189724,Rango 0
18901234,Rango 1
80027110,Rango 2
65313368,Rango 3
28598199,Rango 4
19309662,Rango 0
90150825,Rango 1
75369516,Rango 2
28806578,Rango 3
95536725,Rango 4
36365717,Rango 0
94205855,Rango 1
38518787,Rango 2
88341049,Rango 3
75811050,Rango 4
37613433,Rango 0
44763737,Rango 1
34920197,Rango 2
67348056,Rango 3
76280977,Rango 4
20988134,Rango 0
10510399,Rango 1
95592241,Rango 2
72390010,Rango 3
65966588,Rango 4
29209379,Rango 0
49359133,Rango 1
78007750,Rango 2
56808802,Rango 3
42214303,Rango 4
88313863,Rango 0
39563123,Rango 1
22626765,Rango 2
75579895,Rango 3
88287504,Rango 4
65906237,Rango 0
41142483,Rango 1
37594139,Rango 2
29220342,Rango 3
48669774,Rango 4
58145780,Rango 0
89160128,Rango 1
33434428,Rango 2
70933764,Rango 3
53660364,Rango 4
15060252,Rango 0
43419249,Rango 1
34446959,Rango 2
70241739,Rango 3
25942307,Rango 4
25081083,Rango 0
74499534,Rango 1
54977133,Rango 2
62734958,Rango 3
31338582,Rango 4
99722879,Rango 0
52617479,Rango 1
75764943,Rango 2
46850195,Rango 3
69226920,Rango 4
60792233,Rango 0
69050567,Rango 1
95047842,Rango 2
87861191,Rango 3
35192286,Rango 4
10575599,Rango 0
76808968,Rango 1
58455581,Rango 2
86179452,Rango 3
68914521,Rango 4
53467526,Rango 0
46688244,Rango 1
17026646,Rango 2
83432476,Rango 3
40126290,Rango 4
33389683,Rango 0
84033539,Rango 1
94235847,Rango 2
30995706,Rango 3
18469782,Rango 4
57087236,Rango 0
44322908,Rango 1
38151269,Rango 2
85955176,Rango 3
47872601,Rango 4
23056115,Rango 0
86001208,Rango 1
72659577,Rango 2
36420522,Rango 3
42446462,Rango 4
84670351,Rango 0
27152935,Rango 1
56376992,Rango 2
71802200,Rango 3
39510867,Rango 4
63691683,Rango 0
72777253,Rango 1
26068575,Rango 2
63258688,Rango 3
19178831,Rango 4
91464123,Rango 0
21187554,Rango 1
47305287,Rango 2
46850130,Rango 3
25787896,Rango 4
81269293,Rango 0
14923589,Rango 1
11206371,Rango 2
14877959,Rango 3
11389575,Rango 4
85303005,Rango 0
34226305,Rango 1
73067925,Rango 2
40801092,Rango 3
29731968,Rango 4
93589426,Rango 0
56555399,Rango 1
17736298,Rango 2
54254117,Rango 3
49346868,Rango 4
14866060,Rango 0
74188847,Rango 1
71874390,Rango 2
10271390,Rango 3
60248186,Rango 4
77626490,Rango 0
46165401,Rango 1
90092776,Rango 2
94963033,Rango 3
17248351,Rango 4
67785787,Rango 0
53991700,Rango 1
98091490,Rango 2
52088603,Rango 3
16258750,Rango 4
91153241,Rango 0
72636428,Rango 1
23249003,Rango 2
16375060,Rango 3
88866318,Rango 4
55516522,Rango 0
68157855,Rango 1
47995621,Rango 2
51057981,Rango 3
75767379,Rango 4
35231645,Rango 0
27882384,Rango 1
61361596,Rango 2
21375094,Rango 3
32985932,Rango 4
71117025,Rango 0
87482602,Rango 1
87963355,Rango 2
44481925,Rango 3
49801583,Rango 4
56984510,Rango 0
91818917,Rango 1
38716152,Rango 2
30918215,Rango 3
40578206,Rango 4
63623588,Rango 0
26735320,Rango 1
81770600,Rango 2
33393996,Rango 3
87345316,Rango 4
33546492,Rango 0
68138954,Rango 1
33554458,Rango 2
52603483,Rango 3
82944817,Rango 4
