dni_persona,telefono_fijo
58811310,97250
28947441,65444
74936378,29330
34311529,77976
74411616,74941
94473311,40539
51908135,73511
86757405,49687
41361377,66899
89849469,91815
56770910,24452
15793763,80943
13431652,24927
44969301,58261
11174005,90049
28999016,81118
23937096,69392
98131433,16120
84545412,99296
98439876,80164
46351442,71452
54757620,64846
13152943,92506
42673401,34046
30078923,10651
83725498,79749
81503271,35787
74820045,56471
31534194,71636
92879698,95614
17406662,90431
59131696,16547
42783282,81907
79635933,18894
33388105,46207
77045329,84764
25758590,22216
27147713,32119
41609181,21514
46811092,85775
71641324,71452
40819530,96808
71948916,87436
53302471,31146
40177369,13396
87922198,82532
14339376,57902
79679949,93005
63384885,26380
38773162,37459
48275136,50299
13852890,48445
79141662,87306
83259443,26438
68487797,53601
21678992,18512
69167389,92266
21837935,50633
69197791,67125
16305811,74115
67352378,38990
59485168,34498
21502883,54823
59661635,75527
71890611,86569
99882147,19623
77486268,62062
66171757,33153
76343050,45339
74219038,31433
49882734,84939
88700784,31132
41986587,59447
39795302,29099
60256021,91828
43916232,78575
36335318,32588
70020756,92603
35800164,91192
23487733,23768
64046272,70167
48675166,85005
65281036,65164
37630346,42279
86622475,84762
18948382,37466
69442009,78303
99873262,76777
62975705,47282
38746292,84375
84580943,37114
11732608,16565
10298641,41403
73531396,65658
65396340,53980
74937314,97585
17512069,46656
50920003,63142
14143617,64354
30969773,83237
54242335,97846
99601039,54770
72597009,52779
38453912,52878
24530615,88890
66718311,63621
85192530,37784
29737476,10218
34839938,59540
68459636,92790
46015602,17476
74705985,91539
30900072,47176
72928648,91647
82891712,38081
90149648,73038
10259034,32233
62753738,56343
46883642,26353
43386510,64803
78023855,27415
76305288,34788
89441708,49059
31484972,11148
23519826,63605
31223283,26859
11249222,73040
98742441,69098
52253916,52303
53655643,21589
11698115,96830
90921319,57152
78466209,75906
70285747,59084
36814703,49026
34018661,45895
74728846,41260
40072064,47303
27567389,46819
66481793,10519
73888983,39784
10771940,15767
68293797,76987
58101469,27302
39412045,18637
95604733,77935
24340091,32692
67049607,39735
95067141,63795
55251882,60232
51079122,41352
60505030,74867
52675752,51415
40826028,66809
37926405,48911
36064182,33304
97009896,12087
76897760,49865
80381970,49847
70697421,93198
90979496,33864
18248002,85473
70253065,40153
83344542,54326
14307316,99176
75835334,88080
88990532,38262
94358687,12138
54879154,76216
67828060,13731
51673584,86688
73172869,56186
19131548,98467
83706693,48168
50652548,73769
44686644,97643
93560028,71444
47975500,77108
43308663,10216
56039254,29243
72214325,25649
41065707,67241
79311338,79454
60092347,94347
28138093,70508
34926025,57328
83975026,65543
66767416,20477
20563777,11125
33837462,98456
68649869,18507
19435902,68826
76540026,61142
70096172,96706
20658368,98654
48527752,40368
76648941,41119
63913929,46199
11130478,33435
72011809,85097
52307254,44627
23608756,54919
18167999,47287
85789362,70720
61733226,18481
90061430,74497
96642369,74740
87117819,50358
78691522,82641
37680155,28296
44889316,16455
97412772,72446
13138821,30190
88219978,36231
15813623,48008
64512719,80228
93281290,37532
30550588,52563
16008649,43593
76996160,33542
77868194,26763
45719691,27006
39628763,38152
14650575,60421
35335657,58291
79260991,36044
90999215,66479
26378687,91436
90706179,39707
87325500,91183
19169168,52391
41415933,14762
76810215,80416
19010838,85578
89975560,20347
22926370,19638
66330334,23765
42700024,86134
29738474,23556
50265999,41569
14149497,90391
82152014,72485
80915029,24608
67746203,64515
29606453,98522
77694434,37183
23480898,35752
64493179,80178
36583069,38109
38759246,80397
19423236,94707
20071082,96777
22329516,14497
25873076,31178
18433809,28479
47304032,12697
58672186,88251
37840184,76402
80726408,70636
13923830,14935
73790894,73693
44232746,46700
61238109,49786
19876614,68731
68059010,10259
92167324,30917
22143945,83088
65419382,13978
38517790,40640
28060812,46269
55292932,79102
92492413,50780
21288889,84419
69459205,39358
94285277,38721
50866849,51147
75492712,42236
58532464,23140
99963502,83056
33066974,37769
87503298,66787
88400461,57503
62434274,67245
90111316,18789
28262495,57374
54055951,66241
88127763,50092
35757149,47652
19360926,39879
79735845,70779
79854483,26861
18925820,48645
86928464,64887
54952243,90423
56102536,46295
86819547,56431
14371270,46487
12096776,29629
37266121,34958
49201262,82103
44887040,24402
39140186,39593
31033864,50870
86687369,18612
54102379,94756
48139390,10704
32453773,25905
67995812,52464
77520768,23013
50779271,31559
69775640,32800
73067516,50352
46635242,20953
90868964,17488
76056517,74938
94354855,32911
79857231,38386
13163985,97167
62431705,53308
94182234,87313
34682403,68110
51229547,55086
67456757,23860
55266320,79283
21501187,75493
54473407,41852
57921320,45550
57607641,45229
89943398,21308
97665480,78142
55400700,50852
93911983,62503
99467644,68108
85835261,45979
96436029,67346
47206408,41697
35423480,51885
27638223,57442
69773909,56472
58548169,73426
53241226,98701
27120895,23943
63041966,66357
73581021,11776
58390602,93995
58298927,80415
32434635,94435
26542790,29555
14316455,20496
54598769,62960
77650702,99582
87741537,82575
33961588,76432
71680581,12055
35806377,59831
52342701,62665
53636035,95328
82742851,91269
52697788,94729
19443021,56000
93794690,21872
64184749,75824
10858623,95636
38650679,67626
70246781,74049
30815741,99579
67536065,74284
59578226,79061
76308768,30595
60326246,15508
54117088,45916
76374667,73846
11757800,94799
43065236,37750
25568168,53552
60236378,90972
37176312,98142
10119881,40374
70891074,21919
34274218,60522
50316020,32003
88510985,13306
77561722,75812
62247410,75207
53148146,99306
82702447,82258
61690655,33118
66318371,47239
39962885,21769
86495035,27058
18889951,65162
37667945,43720
62271449,58423
42341649,88788
26907481,16534
18129510,32030
39055225,68410
89582235,37710
57330980,51465
85161310,84983
79135412,94498
78309552,28342
93641196,39766
23781478,66257
93231225,87724
22987805,40373
20557810,25114
38574220,30491
68048301,95338
68126478,86937
29787574,97866
24478770,93917
77274688,67146
13352890,14615
36046679,15000
25928833,14889
95975149,99167
89682319,14130
13925005,93940
20250657,35830
35310919,43691
46987367,38181
27026822,99107
59062368,29010
43393954,42189
23089527,40542
71446710,18039
91783727,55341
94096896,53446
35589592,88744
17315274,31167
64007451,85383
69672718,42785
20606332,37153
58337471,52698
70849070,63737
40673314,40496
24806902,43469
72252878,48341
35494291,32065
51975117,37425
29843940,37386
69758577,18706
26272011,19133
23936677,68677
43617730,18975
11364564,12795
57809736,97097
73185633,46167
58959211,88719
83206674,19705
50552045,92469
39094564,89960
62723902,90539
37175094,84778
75849669,71041
16576910,99377
36390267,93530
27907861,67988
62946559,51586
94598417,22863
14765665,65131
68438594,60544
10169945,46785
66678128,62795
67225089,85868
63600507,32892
94543322,33574
68010377,14663
85847763,22093
81489873,42406
94836014,53947
34832424,75756
80252182,54066
46785258,27252
74524617,81545
42059672,32617
99076625,97798
86756853,39840
30627306,81298
69128206,87634
49423827,83507
98661486,34861
73305279,56368
25550762,85626
79688766,25469
22405029,57120
88183911,20861
90102605,21649
16021484,11334
12255990,79978
89565781,31163
35344357,93569
85567893,44272
32342240,81185
25867656,19252
64183243,91257
97118405,97227
97079004,33923
69660388,63771
60719346,52666
44088058,70432
51304425,88188
70600307,73349
17340622,94420
46887756,39637
82849970,79719
72721829,31467
58188592,58659
92219940,43238
44136878,59022
12396014,17518
38719401,78390
88612262,62178
65651604,25952
85188957,53008
69518988,54978
90086348,91305
72386429,15691
23009079,87566
91032312,93529
46411432,64349
57210755,30863
63291805,79046
99245730,91289
97331895,45434
66229756,92314
71929019,80887
86157773,31692
39401310,81919
82623858,56073
84223354,36468
60441794,97294
99062421,97974
86024951,62790
57825741,25559
75478340,55426
72034455,61210
35060115,53316
10635102,49105
74005878,55980
39961622,98600
33747827,56937
76565134,55461
39534104,50368
19845885,20005
91180535,27084
56929473,25853
11251409,87202
43794824,28585
51453533,64631
37980537,30499
93945596,95819
87406352,27812
88970222,30073
51363993,83869
28882562,68693
71853073,48204
62223500,32032
14983430,49531
96698512,77613
82993270,95250
87694281,88706
55687835,45840
16113758,68629
69952546,46952
11832957,95074
99190205,21952
50874169,60290
29250426,40701
62128057,96520
10214746,81142
63359244,85232
83396939,60546
89303833,65708
20509051,47152
40556883,18049
21834980,75605
19278106,73911
75699515,14271
35794724,55482
74727166,43488
55048429,41752
49458320,42859
72883495,52700
83572884,50426
90460530,40747
53473968,32204
92235571,68909
99282690,55305
24325657,38640
48586669,20426
13110769,68425
79849311,13000
17230768,81606
62736109,39249
70704938,61890
84276234,50236
70227479,77879
38631453,80323
21823199,92361
22536320,81001
78897980,70779
95812471,78016
25739737,83863
31290315,41596
35247481,11058
47282830,52294
16256086,24717
13711011,95362
53523444,19676
97326676,67260
48488175,19814
47896495,22908
67373304,30179
91311002,85592
69947720,59674
57364014,55085
99620239,55754
59174296,69320
64972442,65720
54267483,64671
45534335,50197
70620906,33504
55490711,33597
88656974,75976
48457337,88296
19145852,35721
25558059,47045
66213699,71823
42155688,87616
96677135,95201
83629953,81023
76937927,20421
41449027,48351
61734739,15173
94735328,69373
22626231,82318
24571819,25574
61116637,67394
17193256,94038
13740209,52658
91185046,67155
36480180,24466
47994775,72080
19958806,31654
97095324,61670
33298920,75442
61399728,71963
10933158,41371
66941818,40904
20487034,45170
27993706,55673
59819309,67125
32877613,27682
88823669,53458
85063526,45171
72195424,89749
52987620,57063
98529955,38307
28517575,73065
96216375,81088
98096151,57843
31912106,93423
63057301,60091
94648273,46876
14491196,34419
52637489,85929
80995001,51854
13037246,32623
23486985,19360
87432433,61342
57752917,91706
69365269,26107
93013055,26167
41949491,96497
96552145,50218
18543872,14697
26608352,90521
21633333,86605
74338901,33862
69000434,12106
88625590,48124
87494553,13168
30402154,46154
12337342,28697
48626078,70470
87198639,26636
15351032,51823
79476085,93356
16508985,99243
17267265,38637
70396636,52170
70401043,61295
12596847,54103
46801360,75957
83963577,75316
56137152,28673
58369138,64131
51271587,37486
67416051,93349
45333053,35040
66606821,67670
29853460,87410
38749132,39756
87237459,85468
45817040,94684
88863913,24492
20250742,91358
73135566,10786
20859976,97834
68163365,54412
43401230,10622
13392400,94000
73411193,10377
11097432,72268
12137901,19210
24366683,74490
25006703,89847
94062113,12543
69630097,70891
43630465,60720
88862725,60028
40651594,81419
19720874,11605
62574365,48578
84331881,94368
98623150,36902
49654689,37278
95159209,13940
34183792,35791
67431481,80992
80615400,27800
29056655,63608
68449350,83693
97168283,82522
68277559,71664
45638086,14382
12160326,85440
86659598,33215
96031154,22845
30566715,11184
46439645,49986
92896927,71172
31235844,34669
35713760,64061
33896044,50135
44714140,99702
18041214,28243
59646789,96065
76851290,86277
52361741,13066
33306794,84675
52337254,62854
37151514,69614
70917080,40292
94729109,27230
38052104,80849
63373419,34114
17527925,52217
81302011,73132
22986321,92424
69359566,92598
21401835,77388
86490118,55985
38307728,75706
59410358,64055
61301665,44182
22173816,54085
14939440,57011
61038095,13845
17221211,45885
12558802,20322
25411392,96669
35382148,77767
57518468,16001
91553034,26222
37489495,62322
28206662,80637
22208181,95921
92492522,45754
89791023,63108
80567462,52564
22363120,38264
76655886,69801
87162610,70116
45665274,33243
55940542,80894
82690130,94081
39029459,91564
36887800,80382
39945054,56975
25860267,91805
52850475,80631
33676530,69788
75397473,61278
71846414,70678
99254278,64269
13699720,28110
80919231,95902
60234479,63869
84808990,89180
55488391,53130
98134045,56866
84831318,95079
87111887,85935
78890672,11890
77686953,96021
76305933,58342
32053947,76182
66814948,89247
84241488,23357
42585904,16599
27305523,77220
47815788,12340
82059328,27034
19908117,21223
52511253,64325
58486813,75828
26738551,32161
89516313,74874
33413520,71448
34758656,39374
32247579,69905
68921423,35875
80508727,29845
17190195,25807
59338428,94286
87045114,24726
21848743,11273
87051042,94990
66353117,72866
99704163,40604
95786742,73236
92885707,53125
23980010,10137
78235385,44709
19505211,62533
67528576,63719
67055422,58682
19052763,67158
81081956,91343
20542929,26980
82448644,35081
65913076,50701
97261596,91039
15186303,55040
17615856,64330
80781101,40382
91605113,88637
50457778,28974
83092024,65426
45128629,64311
68844169,14213
60781679,36289
88300319,50151
14237489,38610
49756447,13068
32787132,33865
60750763,10972
77145302,94929
94212444,50543
37952866,33180
30994583,49267
48453806,29071
77826798,55217
89778860,50160
38782788,57062
94576493,89452
30566527,77275
72755757,21152
77469775,50386
23525084,82844
35728570,36706
99640887,16806
96805333,83444
58206920,71913
89793758,76659
62349744,27396
27671640,22342
41726523,93678
44681057,41755
79190153,41651
98456214,44994
49036848,71405
32605602,54631
15153448,59817
48241655,94296
87199868,85005
53393436,81110
26140301,62921
23771942,55210
85766294,25179
37916835,62365
26777910,95699
38587727,14022
63372035,97198
72961402,67827
20178055,97833
32974427,62661
35436917,52569
81882594,17214
25223699,24688
89706893,35004
44031057,74583
11484269,49069
67228335,13769
56129582,16969
74137703,88951
38726982,38283
35212420,78381
89050577,35072
33427016,64014
87791010,36543
35784343,82888
51712730,64150
32204970,12293
20726563,30678
38729324,15724
72863916,45866
22902680,41659
53694369,57644
82329879,74735
57488466,97387
63834351,97867
25195354,57949
27667311,84650
30507943,76215
31813178,59173
31223851,13288
40500994,79144
70291233,37983
46058000,23082
25975574,20650
46141151,62396
20734514,88290
36680819,81450
10939856,65327
41258961,23795
87861856,48576
36400026,25860
32264096,83184
36582931,80050
25953484,56852
45679511,83294
77151557,70984
79300009,90524
99580478,61569
52297402,61210
98394101,78624
40462537,89784
31162505,27234
70567436,97870
29553020,90467
31931944,80243
29995050,99529
40069373,93996
14268849,83315
10547084,37608
61174703,70618
41392739,97665
19687032,28038
58246318,42026
12820613,41208
42932184,15348
31847225,21949
39266172,73375
58953493,38283
83135231,73218
96898743,48053
55890524,39040
96603532,72954
18659689,48626
18709056,73877
18683293,94312
88182261,13720
22498788,22939
99607282,75166
18006343,60840
92653479,46256
36929805,97205
73605942,51412
68899269,23831
51519984,49299
49996314,65533
60241975,72451
50688391,82255
90694552,55556
99244566,89283
92213078,90304
17668487,41044
43043984,78609
38368135,28261
47207708,53209
68527863,39385
74378429,77628
35968298,22651
70885322,45303
31350791,76000
54197261,61729
49147273,72959
90465018,43891
