dni_persona,num_colegiatura,especializacion
73543358,VET-035595,Oncología
26530426,VET-413398,Dermatología
72191716,VET-735302,Cardiología
47833368,VET-752266,Medicina General
33111221,VET-686387,Medicina General
71453568,VET-624467,Cardiología
23922858,VET-557867,Oncología
25362816,VET-634831,Medicina General
28030977,VET-029180,Cirugía
65140152,VET-071699,Cardiología
56345018,VET-313092,Cardiología
91778824,VET-300440,Medicina General
98484791,VET-254142,Dermatología
70403292,VET-109621,Cardiología
39297168,VET-794764,Cardiología
16298138,VET-004610,Cirugía
56814750,VET-773848,Oncología
86255240,VET-844232,Medicina General
18860804,VET-139532,Oncología
18715997,VET-308132,Cardiología
48333385,VET-182432,Cirugía
80984363,VET-896321,Dermatología
63671266,VET-432593,Cardiología
80493864,VET-906594,Medicina General
12504262,VET-465011,Cirugía
95367629,VET-688302,Medicina General
78330116,VET-950094,Cirugía
45128950,VET-579459,Dermatología
77574393,VET-367535,Oncología
31968022,VET-631042,Dermatología
50993664,VET-881444,Medicina General
86389211,VET-863384,Cirugía
60663261,VET-191528,Medicina General
92044006,VET-736528,Medicina General
93799578,VET-641679,Oncología
66588497,VET-621297,Oncología
20490335,VET-311233,Cirugía
70588584,VET-427089,Cirugía
30621545,VET-424669,Oncología
60032092,VET-855216,Dermatología
12324699,VET-997956,Oncología
88185537,VET-808524,Cardiología
96882740,VET-635869,Dermatología
28027550,VET-395277,Cirugía
49599405,VET-720132,Oncología
39139891,VET-310460,Cirugía
25385901,VET-564714,Medicina General
46585544,VET-065356,Medicina General
98026475,VET-179532,Cirugía
87757991,VET-689369,Medicina General
42539887,VET-487402,Cardiología
30725171,VET-955051,Cirugía
30758687,VET-494180,Cardiología
99983165,VET-921939,Cirugía
77749886,VET-073427,Medicina General
88053722,VET-853725,Medicina General
95607749,VET-880470,Oncología
92364141,VET-591430,Cirugía
26474923,VET-836640,Medicina General
26094650,VET-792342,Cirugía
44451681,VET-190793,Cirugía
79856597,VET-370326,Dermatología
80047577,VET-556582,Oncología
69907271,VET-295266,Cirugía
81786077,VET-073094,Oncología
15241185,VET-574671,Dermatología
12927576,VET-583591,Cirugía
72905232,VET-924165,Medicina General
88296649,VET-791195,Cardiología
97167987,VET-784758,Dermatología
37232886,VET-141542,Medicina General
47787592,VET-305737,Dermatología
46496090,VET-846284,Cardiología
22822357,VET-330839,Cardiología
19734922,VET-244760,Cirugía
82436843,VET-858827,Cirugía
15403691,VET-677049,Cardiología
86718820,VET-698342,Medicina General
42438219,VET-589062,Cardiología
57897681,VET-056108,Dermatología
15881582,VET-129542,Cardiología
54527061,VET-495249,Oncología
84804854,VET-328128,Cirugía
34876233,VET-830899,Cirugía
20861980,VET-128569,Cirugía
43150282,VET-089511,Cirugía
70990583,VET-775193,Medicina General
54561644,VET-764081,Cirugía
97400881,VET-552519,Dermatología
15212929,VET-607754,Oncología
91642446,VET-318291,Oncología
92901540,VET-903785,Dermatología
51853912,VET-216452,Cirugía
82041049,VET-434391,Dermatología
88079804,VET-905488,Cardiología
82670144,VET-546342,Dermatología
87435292,VET-675236,Medicina General
48668018,VET-982291,Oncología
76912241,VET-417074,Oncología
60105931,VET-144497,Cardiología
79782959,VET-298491,Cardiología
64339015,VET-743272,Oncología
74593402,VET-759580,Cirugía
49581113,VET-218305,Oncología
43876561,VET-233365,Cardiología
72121121,VET-336847,Cirugía
41505840,VET-633947,Dermatología
21423922,VET-127600,Medicina General
45771818,VET-823977,Dermatología
85588774,VET-427336,Oncología
87864772,VET-786215,Dermatología
60772699,VET-165391,Medicina General
18557860,VET-234647,Medicina General
49235604,VET-826767,Dermatología
20993406,VET-200047,Cardiología
79153703,VET-864862,Dermatología
49220892,VET-448876,Cirugía
48123566,VET-209580,Cirugía
59493241,VET-957740,Oncología
34675945,VET-596285,Cirugía
85595208,VET-405423,Dermatología
76285106,VET-016496,Oncología
21007074,VET-796078,Cirugía
52429668,VET-343015,Medicina General
42054301,VET-213418,Cardiología
10314806,VET-061373,Medicina General
24342689,VET-646855,Oncología
61009341,VET-329785,Dermatología
51069097,VET-565217,Dermatología
87807389,VET-509383,Oncología
36352772,VET-163813,Oncología
57112222,VET-237726,Cirugía
45438013,VET-322751,Cardiología
13798201,VET-520896,Oncología
94510243,VET-326525,Cardiología
40507618,VET-053069,Cardiología
23917516,VET-796917,Dermatología
77749037,VET-240944,Cardiología
46397910,VET-622623,Cirugía
77658320,VET-875631,Dermatología
36542707,VET-451298,Cardiología
94837231,VET-130099,Cirugía
74435604,VET-580632,Cirugía
61235155,VET-493045,Cirugía
66696986,VET-159553,Cardiología
47061366,VET-641796,Oncología
65148338,VET-649023,Cirugía
31765878,VET-525403,Cardiología
91999737,VET-305279,Oncología
52045433,VET-226284,Medicina General
45674827,VET-371480,Dermatología
29199499,VET-054605,Cirugía
25500268,VET-990952,Dermatología
60375188,VET-545156,Medicina General
81234969,VET-820542,Cirugía
77575700,VET-487686,Cardiología
56016133,VET-604724,Cardiología
25878689,VET-752513,Cardiología
89452082,VET-259821,Dermatología
82150191,VET-073730,Oncología
25564194,VET-247868,Cirugía
96024091,VET-285136,Dermatología
45855315,VET-226685,Cardiología
19664286,VET-283109,Dermatología
28852178,VET-032242,Cirugía
77547159,VET-105291,Oncología
70507100,VET-588572,Cirugía
92757235,VET-732971,Medicina General
72176499,VET-684158,Medicina General
10165658,VET-387112,Cirugía
77450361,VET-413264,Dermatología
33225985,VET-385532,Oncología
49260831,VET-944638,Oncología
56681680,VET-595080,Medicina General
65950997,VET-527750,Cardiología
92447558,VET-998458,Oncología
65573106,VET-048168,Oncología
96562077,VET-863536,Medicina General
44648154,VET-447828,Cardiología
77125326,VET-047263,Medicina General
67708322,VET-790787,Cardiología
93784697,VET-321726,Oncología
93588909,VET-477567,Medicina General
97122042,VET-630613,Cirugía
54444594,VET-180141,Cardiología
19184094,VET-149313,Oncología
65388737,VET-645181,Medicina General
39494002,VET-538463,Cardiología
18528496,VET-228894,Cardiología
28601517,VET-418141,Oncología
71290234,VET-587149,Medicina General
61804992,VET-712209,Medicina General
68257622,VET-389255,Cardiología
97822249,VET-795805,Dermatología
13632297,VET-040318,Oncología
55428238,VET-089416,Cardiología
17454420,VET-835587,Dermatología
91673628,VET-328801,Dermatología
97610840,VET-525937,Dermatología
99210070,VET-033768,Oncología
86196632,VET-214395,Oncología
50343027,VET-938936,Cirugía
96570900,VET-769997,Oncología
16589088,VET-992029,Medicina General
47244179,VET-983487,Oncología
92897899,VET-176515,Oncología
50168795,VET-097892,Cirugía
30874530,VET-829748,Oncología
19655595,VET-936509,Cirugía
92346232,VET-552471,Cardiología
43882570,VET-124241,Medicina General
75654987,VET-023542,Oncología
42958169,VET-483583,Cardiología
17521348,VET-571147,Medicina General
57156476,VET-608736,Cirugía
34226292,VET-492699,Oncología
63381190,VET-135054,Cardiología
42190886,VET-782045,Cardiología
42268415,VET-116950,Dermatología
34178770,VET-388667,Oncología
25006307,VET-186539,Cirugía
72705356,VET-392982,Oncología
21491920,VET-636757,Oncología
67570874,VET-589168,Dermatología
10745632,VET-040822,Cardiología
92151083,VET-722560,Cardiología
40428943,VET-134760,Oncología
27134356,VET-395362,Dermatología
37302185,VET-138091,Dermatología
72771523,VET-186157,Cirugía
65196227,VET-365548,Cardiología
64032620,VET-967624,Cardiología
34816462,VET-565617,Cirugía
75429700,VET-751680,Cirugía
22795941,VET-988731,Cirugía
59093837,VET-430607,Dermatología
78199498,VET-387493,Cirugía
32278598,VET-196234,Cardiología
79555550,VET-738782,Cardiología
79666509,VET-775658,Oncología
88510679,VET-048245,Medicina General
17832706,VET-606545,Cardiología
55130514,VET-634225,Cardiología
26082319,VET-212597,Oncología
49880361,VET-704359,Dermatología
32035738,VET-557394,Oncología
68713857,VET-039046,Dermatología
17895869,VET-543661,Medicina General
61040476,VET-390955,Cardiología
52082529,VET-964742,Cardiología
98540451,VET-858499,Medicina General
78378937,VET-668569,Cirugía
35781581,VET-840591,Cirugía
29426518,VET-943187,Cardiología
17162814,VET-992221,Cirugía
27954304,VET-106911,Medicina General
46620134,VET-969813,Cardiología
45783300,VET-001344,Dermatología
15125555,VET-627217,Cirugía
86385520,VET-965195,Cardiología
87441162,VET-158744,Cardiología
28777992,VET-489105,Dermatología
10915241,VET-069987,Cardiología
35259892,VET-450161,Dermatología
90968192,VET-006798,Cirugía
98112339,VET-385479,Medicina General
54398204,VET-330316,Oncología
65941834,VET-241822,Cirugía
53039317,VET-996616,Medicina General
46598286,VET-185489,Cardiología
13234886,VET-793096,Cirugía
41373089,VET-641042,Medicina General
30264195,VET-896028,Cardiología
73238180,VET-809243,Medicina General
37102739,VET-147189,Oncología
23414639,VET-692596,Dermatología
42027931,VET-168091,Cirugía
44281309,VET-969095,Cirugía
96000893,VET-567330,Cardiología
86060501,VET-700218,Cardiología
89330414,VET-736062,Oncología
98149128,VET-893447,Oncología
17948312,VET-152499,Oncología
37415808,VET-052917,Cardiología
16772613,VET-975964,Oncología
66745530,VET-193128,Cirugía
26097126,VET-393325,Dermatología
36193571,VET-554697,Dermatología
72017415,VET-727938,Cardiología
59103970,VET-541936,Oncología
92796579,VET-099930,Medicina General
10745087,VET-607040,Cirugía
98562146,VET-363202,Cirugía
20778353,VET-754266,Medicina General
25492523,VET-959176,Oncología
30440330,VET-292846,Oncología
24473392,VET-693390,Cirugía
16698234,VET-492358,Medicina General
75475804,VET-906239,Oncología
12076613,VET-281375,Cardiología
10180224,VET-953293,Medicina General
69965705,VET-143351,Oncología
47418251,VET-152553,Dermatología
47691925,VET-913898,Dermatología
84642045,VET-959632,Oncología
93106600,VET-278159,Dermatología
26820169,VET-508716,Cirugía
54568781,VET-602689,Medicina General
32837635,VET-336972,Dermatología
18746203,VET-210292,Cardiología
75122425,VET-983645,Dermatología
49616945,VET-248573,Dermatología
43691073,VET-928441,Cirugía
37631849,VET-150520,Medicina General
55055099,VET-949413,Dermatología
31250145,VET-650118,Medicina General
87727218,VET-728147,Dermatología
83091239,VET-323656,Cirugía
39508639,VET-202940,Cirugía
78950769,VET-991591,Cirugía
38563067,VET-887798,Dermatología
32698301,VET-229392,Medicina General
29850611,VET-527715,Cardiología
26739848,VET-172493,Oncología
11983062,VET-693297,Oncología
33576962,VET-393471,Dermatología
92543037,VET-142815,Oncología
95154430,VET-626424,Cirugía
59162287,VET-468996,Medicina General
71082882,VET-191204,Medicina General
25074920,VET-328602,Cirugía
35281359,VET-863999,Dermatología
28814978,VET-656017,Oncología
38288117,VET-201483,Cardiología
23669539,VET-715782,Cirugía
95966284,VET-375452,Cardiología
83516094,VET-322148,Dermatología
71483011,VET-198335,Dermatología
35888622,VET-579432,Cirugía
29000830,VET-637374,Dermatología
21081518,VET-450993,Oncología
59651355,VET-738933,Oncología
94692245,VET-889962,Cardiología
79610232,VET-638552,Medicina General
96860644,VET-851289,Dermatología
69904000,VET-830197,Oncología
77062462,VET-989263,Cardiología
57227518,VET-523071,Cirugía
24958337,VET-841854,Dermatología
32705714,VET-721560,Cardiología
82418434,VET-212031,Cardiología
28533901,VET-473881,Cardiología
49446672,VET-577005,Cirugía
98555801,VET-652720,Medicina General
55208002,VET-758934,Cirugía
62102323,VET-804704,Cardiología
45681518,VET-196496,Cardiología
11435000,VET-942748,Cirugía
33350008,VET-510039,Cirugía
11992771,VET-116557,Cardiología
31207968,VET-435374,Medicina General
71150718,VET-221020,Cardiología
67838960,VET-636510,Cirugía
46223315,VET-730129,Cirugía
66862637,VET-270823,Oncología
31920243,VET-193433,Oncología
36664667,VET-927965,Medicina General
96460810,VET-946588,Cardiología
20179233,VET-444573,Oncología
24025163,VET-965627,Oncología
38181384,VET-252022,Cardiología
69829339,VET-456313,Cirugía
62064965,VET-054713,Cardiología
28763838,VET-208649,Cardiología
69956758,VET-654377,Dermatología
51415328,VET-573147,Cardiología
14362626,VET-234750,Medicina General
83064465,VET-406377,Cardiología
38618505,VET-784980,Dermatología
38241422,VET-918617,Dermatología
51310202,VET-820813,Cirugía
27855836,VET-595175,Cirugía
27892191,VET-370197,Oncología
44284195,VET-427571,Oncología
90437867,VET-825713,Medicina General
99735189,VET-877331,Medicina General
42176627,VET-370995,Medicina General
20409932,VET-001235,Oncología
24475299,VET-261997,Cirugía
62486871,VET-758380,Dermatología
65224222,VET-560073,Medicina General
28751223,VET-088661,Dermatología
12660056,VET-185202,Cardiología
69726645,VET-402403,Oncología
95752169,VET-031889,Cardiología
65641125,VET-437824,Dermatología
34412923,VET-964142,Dermatología
60774810,VET-980995,Cardiología
58091835,VET-418937,Oncología
22324175,VET-781740,Medicina General
56735749,VET-118786,Oncología
89707775,VET-378790,Dermatología
40355711,VET-240278,Cirugía
11577279,VET-834002,Dermatología
88036592,VET-327043,Medicina General
83718582,VET-050753,Oncología
22710145,VET-499660,Dermatología
59981826,VET-150103,Oncología
72749833,VET-844861,Cardiología
26292435,VET-450655,Cirugía
15587396,VET-586543,Dermatología
76949418,VET-815698,Medicina General
20060476,VET-900036,Cardiología
21226613,VET-987821,Medicina General
92548324,VET-984980,Medicina General
54371056,VET-758675,Medicina General
34152195,VET-644337,Dermatología
32006649,VET-412229,Cirugía
35992732,VET-017184,Dermatología
44148773,VET-978687,Cirugía
15909961,VET-270017,Dermatología
20035228,VET-768270,Medicina General
15424380,VET-169263,Cardiología
33292281,VET-949007,Medicina General
86799996,VET-045308,Dermatología
99338061,VET-645602,Medicina General
56567192,VET-527943,Cirugía
30427028,VET-273342,Medicina General
25810136,VET-336238,Dermatología
14106664,VET-254345,Oncología
11383436,VET-859556,Oncología
75850628,VET-612096,Dermatología
21191060,VET-367725,Cardiología
51452087,VET-061284,Cirugía
20790536,VET-340627,Cirugía
47489477,VET-318817,Cirugía
89672081,VET-410035,Dermatología
12249815,VET-271970,Dermatología
18149212,VET-581697,Dermatología
50958934,VET-559423,Medicina General
43738206,VET-786690,Medicina General
51747176,VET-899042,Medicina General
58993055,VET-781473,Medicina General
26910773,VET-289361,Cardiología
86092886,VET-802037,Oncología
77043391,VET-613292,Cirugía
63268892,VET-416212,Medicina General
89583181,VET-915847,Cirugía
49401640,VET-658678,Cirugía
28738349,VET-113962,Medicina General
74422958,VET-546475,Oncología
19857250,VET-085106,Oncología
23265794,VET-628961,Medicina General
80422042,VET-246631,Cardiología
94195158,VET-402482,Cirugía
42405840,VET-226187,Oncología
71521126,VET-031078,Medicina General
94410829,VET-903396,Oncología
84010994,VET-332645,Cirugía
75271439,VET-112435,Medicina General
47858570,VET-073248,Dermatología
93854842,VET-318558,Cardiología
95004042,VET-361918,Medicina General
41430699,VET-999594,Cardiología
81562584,VET-327784,Medicina General
30977784,VET-382230,Cirugía
10653724,VET-790655,Oncología
50699324,VET-670272,Medicina General
82679756,VET-616432,Oncología
37731165,VET-002279,Cardiología
47824903,VET-638271,Cirugía
36508499,VET-832512,Cardiología
13205712,VET-335381,Oncología
62090663,VET-408707,Cardiología
60464378,VET-447797,Medicina General
35583108,VET-408793,Oncología
80025937,VET-304442,Cirugía
47325450,VET-868230,Oncología
45930220,VET-097528,Medicina General
42291219,VET-116075,Medicina General
32552703,VET-578057,Dermatología
38979248,VET-260158,Medicina General
11354418,VET-360385,Medicina General
26746308,VET-708075,Medicina General
99087959,VET-828005,Dermatología
11254056,VET-339494,Oncología
71842537,VET-679404,Oncología
62646179,VET-856216,Cardiología
53194988,VET-067808,Medicina General
