dni,nombre_completo,direccion,telefono
34993241,Juliana Mancebo Zamora,"Cañada de Pía Porras 9 Puerta 3 , Melilla, 20591",995160767
96011639,Regina Taboada Barral,"Via Otilia Barco 5 Puerta 2 , Soria, 36047",701295269
71531493,Teresa Valera-Ugarte,"Cuesta de Amando Correa 6 Piso 3 , Cáceres, 48804",424287214
95610517,Marcelo del Baeza,"Plaza Adelaida Vargas 69 Apt. 16 , Asturias, 21871",278648746
33218017,Pánfilo Hurtado Cueto,"Camino de Reyes Campoy 6 Piso 1 , Burgos, 18291",748793501
45335701,Edelmira Manuela Torrijos Arteaga,"Paseo Francisca Poza 1 Apt. 95 , Córdoba, 37457",460527067
87185358,Montserrat Lluch Benet,"Pasaje de Humberto Barreda 81, Asturias, 29591",607338251
25524459,Albino Portero Almagro,"Rambla Rosendo Medina 613, Zamora, 36371",397516031
76505445,Guadalupe Chita Bravo Sierra,"Avenida de Francisco Javier Murcia 49, Ourense, 47372",122458516
50905001,Cleto Somoza Baquero,"Plaza Jordana Durán 923 Apt. 45 , Cáceres, 08499",088511715
91465427,Renata Peinado Beltran,"Camino Isaura Portillo 51, León, 27366",658301310
52878650,Armida Ani Collado Barceló,"Cañada de Sofía Carrión 98 Piso 2 , La Coruña, 04358",377347446
17148287,Jeremías Escalona Juan,"Pasadizo Ale Ruano 25 Piso 1 , Huesca, 05582",679270967
61281489,Luz Alcolea,"Plaza de Nydia Cuesta 154, Huelva, 25581",679029423
10148949,Lucas Caparrós Castell,"Pasadizo Viviana Osorio 7 Apt. 38 , Cantabria, 37676",552747353
91924687,Obdulia Montero Coll,"C. de Enrique Carranza 3, Murcia, 16177",406409335
42807558,Maricruz Bellido Gordillo,"Glorieta de Jovita Barragán 22, Vizcaya, 12626",263044732
62384262,Julieta Zabala Bermejo,"Vial Mauricio Aranda 56, Granada, 41743",482260690
34585738,Mireia Abascal Costa,"Pasaje de Evelia Suarez 32, Madrid, 28555",254075601
42205328,Bautista de Manjón,"Avenida de Manuelita Esparza 25 Apt. 75 , Pontevedra, 01130",205254873
82684174,Pía Aguilar Polo,"Urbanización Sabina Mate 73 Piso 4 , Asturias, 16343",188815425
30543197,Elisa Bru Murillo,"Paseo de Javi Rodriguez 32, Ceuta, 24812",292446519
70200306,Ruperta Ribes Millán,"Avenida de Benito Vilar 49, Ourense, 41051",647364936
89971284,Mayte Villanueva Mas,"Paseo Andrea Cepeda 13, Barcelona, 04834",876561235
82575587,Emilia Perales Fiol,"Acceso Carina Garriga 39, Ávila, 50991",923826135
28993801,Rico Jerez-Ribera,"Camino de Onofre Izquierdo 38 Apt. 62 , Barcelona, 46097",590191251
24105936,Gala Eva Segovia Manso,"Callejón de Lucila Barrera 88, Zaragoza, 43869",591129815
76673860,Ainoa Piñeiro Cabo,"Ronda Maxi Jover 66 Puerta 8 , Burgos, 01210",984155121
91856211,Rosalva Alberdi Soto,"Paseo de Telmo Pino 900, Cáceres, 51093",757571347
35560501,Josep Juárez Bernat,"Rambla Adoración Sancho 438, Castellón, 52090",630670990
89508969,Mar Casanova Tello,"Via Rosalía Colom 63, Jaén, 21096",927981081
52774555,Clara Sánchez-Herrera,"Plaza Nando Castilla 236 Puerta 4 , Navarra, 25503",222940136
50288150,Alejo Corominas Villanueva,"Vial de Ceferino Batlle 857, Melilla, 20487",905735696
40418618,Asunción de Gallart,"Urbanización de Renato Feijoo 85, Pontevedra, 40049",019144006
90559082,Manu Juárez-Carrera,"Avenida Luis Miguel Rodriguez 3 Apt. 02 , Murcia, 01789",987004930
84144497,Eusebio Peláez-Cantón,"Avenida Ricardo Perea 82 Puerta 2 , Valladolid, 03629",802780769
72002166,Yolanda Cuadrado Batalla,"Rambla Roxana Palau 12, Málaga, 25526",277173771
45403053,Ángel Samper Cerro,"Acceso de Agustín Orozco 76, Murcia, 35941",740030410
58807702,Patricio Bueno,"C. Paz Padilla 4 Puerta 7 , La Coruña, 12277",980665145
78823463,Encarnacion Gonzalez Cerdá,"Pasaje Eli Parejo 479 Puerta 8 , Álava, 30854",645033980
85513352,Araceli Morcillo Guardiola,"Rambla Sancho Lledó 44 Apt. 92 , Toledo, 41632",609759262
99559169,Mauricio Ferrero Porcel,"Plaza de Apolinar Baños 57, Córdoba, 09749",808391763
25313681,Alberto Arrieta Molins,"Via de Juanito Tejera 66 Piso 1 , Cuenca, 27936",278704401
47891718,Santos Olivé Bernat,"Glorieta Tatiana Díez 97, Asturias, 23739",769288846
79240225,Claudia Solsona-Tolosa,"Callejón de Reyna Ramis 9, Málaga, 15309",007881850
37804814,Eulalia Tormo Estevez,"Cuesta Teodoro Boada 99, Segovia, 18108",220652091
28207472,Alcides Aparicio-Lobato,"Ronda Valerio Ribes 81 Apt. 66 , Zamora, 27116",895008719
81504143,Flavia Pereira Sedano,"Vial Buenaventura Aguiló 26 Puerta 1 , Sevilla, 50740",176858472
49656135,Cristian Mateo Guijarro,"Via José Antonio Domingo 711 Puerta 7 , Asturias, 30924",889270525
20571973,Leyre Quero,"Via Gonzalo Guzman 17, Soria, 34395",942217187
52001699,Aurelio Montaña,"Cañada Salomón Martorell 534, Barcelona, 36760",385700697
55200564,Etelvina de Estévez,"Acceso de Nando Guijarro 4, Palencia, 36072",268936411
85086522,Elisabet Castro Benítez,"Avenida Nereida Echevarría 1 Puerta 9 , Girona, 02230",555163596
53408120,Margarita Margarita Diez Alcázar,"Paseo Quique Reguera 200, Ciudad, 32741",992037913
65136767,Guiomar Méndez Ramón,"Cañada de Eladio Peinado 77, Asturias, 12661",231091112
90468826,Yolanda Rocha Carreras,"Pasadizo de Fausto Andrés 29 Piso 2 , Vizcaya, 32285",008735214
67435621,Ana Ricart Torres,"Plaza Cayetana Carreras 7 Puerta 2 , Cuenca, 29154",422682629
25586753,Fidela Barco Heredia,"Calle Anselmo Casas 435 Puerta 3 , Lugo, 44853",466602838
24737755,Graciana Fidela Tolosa Murillo,"Avenida de Ruth Cáceres 99 Puerta 8 , Alicante, 18080",646272606
54247079,Virgilio Reguera Riba,"Cañada de Celestina Vazquez 55, Baleares, 22848",585470525
68603053,Raimundo Ordóñez,"Pasaje Javi Ayuso 31 Apt. 28 , Cuenca, 06595",719037378
53558525,Alonso del Cuéllar,"Camino Onofre Gutierrez 484 Apt. 01 , Palencia, 36778",175924717
99020785,Celestina Arévalo Pardo,"Pasadizo Sergio Rubio 498 Puerta 7 , Guipúzcoa, 18892",712869306
80898887,Lara Segarra-Sandoval,"C. Dorotea Gelabert 447 Piso 8 , Almería, 30613",149908372
99969079,Benita Rafaela Vila Llano,"Cañada de Vera Seguí 12, Ávila, 35795",936833693
45364497,León Agustí Pavón,"Callejón Máxima Pallarès 58 Piso 1 , Barcelona, 27758",473655385
37075735,Isidora Tena,"Vial de Hermenegildo Oller 80 Piso 7 , Zaragoza, 12463",926617602
38119632,Teo Soriano Benet,"Camino Fabricio Cañizares 33 Apt. 38 , Vizcaya, 32565",461204222
41703069,Emiliana Cantón,"Pasaje Marisol Aramburu 2 Piso 7 , Cáceres, 30959",531483426
98577938,Godofredo Domingo Carbajo,"Rambla Jennifer Acuña 230 Puerta 8 , Guipúzcoa, 23911",522297485
99885454,Aníbal Flor Ibañez,"Plaza de Inmaculada Casanovas 399, Lugo, 39704",137395469
55130456,Néstor Alcántara,"Calle Serafina Bernat 30, Soria, 32643",545489123
18038695,Virginia Consuela Antón Leiva,"Acceso de Patricio Terrón 4, Asturias, 01777",930735075
98463740,Ciríaco Pi Salom,"Pasaje Gaspar Barroso 44 Apt. 55 , Salamanca, 02847",932315035
54972557,Sonia Arnau-Ferrández,"Avenida de Aura Pelayo 74, Burgos, 14151",370140050
67356797,Viviana Menendez Sierra,"Plaza de Guadalupe Gutierrez 23 Piso 2 , Granada, 01632",354025117
73252285,Alberto Velasco,"Avenida Reinaldo Bosch 25, Pontevedra, 36648",570575019
94375886,Laura Fernanda Barragán Barrera,"Camino de Julián Gutierrez 79 Apt. 79 , Teruel, 04854",235136993
52319936,Ligia Rosselló Godoy,"Cañada de Olga Padilla 624 Piso 4 , Guipúzcoa, 41288",229127645
34894620,Clotilde Almagro Echeverría,"Calle de Mohamed Rodríguez 97 Apt. 49 , Segovia, 44763",028385608
48005379,Priscila Gil-Pablo,"C. Juanito Neira 90 Apt. 70 , La Coruña, 36473",896158800
93715376,Melchor del Gallardo,"Camino de Amor Marín 42 Apt. 52 , Vizcaya, 08171",520427539
53469442,Narcisa Alemany Cabo,"Camino de Tiburcio Rodrigo 25, Asturias, 44421",791539423
39530404,María Pilar Rosado Madrigal,"Cuesta Cristóbal Ordóñez 57 Puerta 9 , Ciudad, 16938",044342692
22161717,Melchor Gregorio Castilla Verdú,"Vial de Alfonso Antón 6 Apt. 99 , Santa Cruz de Tenerife, 14313",184808874
88235080,Seve Jordi Castells Pareja,"Plaza de Azahara Cózar 10, Valencia, 23428",110019005
55577127,Marta del Sans,"Vial Anabel Peralta 9 Apt. 23 , Melilla, 32644",459889277
82723579,Feliciano Jover Hoz,"Vial de Flor Roma 6 Apt. 77 , Ciudad, 30449",927112574
12982604,Dolores Cintia Coll Mínguez,"Avenida Gerardo Saldaña 33 Apt. 82 , Asturias, 27564",781203177
54699107,Anselma Giménez,"Glorieta de Bernardita Gutiérrez 17, Segovia, 28457",796105792
60129358,Reina Samanta Fuentes Cerezo,"Via Rodrigo Grau 49, Álava, 42744",919239104
16361938,Marisela Arroyo Goñi,"Vial Florencio Mate 67 Puerta 4 , Soria, 34348",332671588
47078348,Pelayo Alegria Jiménez,"Cañada de Amaya Luna 57, Ourense, 36495",081453834
56139670,Belen Vendrell Juliá,"Urbanización Clara Adadia 4 Puerta 0 , Las Palmas, 48425",315416834
38739305,Pascuala Gil-Fajardo,"Via de Samuel Zabaleta 70, Guadalajara, 06335",910374487
52826304,Marcos Bou Roldán,"C. de Andrea Lorenzo 42, Girona, 40711",286309318
42934321,Fabricio Vigil Pinilla,"Callejón Vicente Rivera 74, Cuenca, 42168",621161021
54813424,Jafet Maximiano Villanueva Mayol,"Callejón de Loreto Viana 16 Puerta 3 , Murcia, 12800",229010835
85808629,Inmaculada Gracia Barrera,"Acceso Fátima Malo 46, Salamanca, 11621",446464828
39160016,Xavier Polo-Aller,"Pasadizo Silvestre Casares 12 Piso 9 , Zamora, 07178",667443359
91784370,Tomás de Cordero,"Ronda Xavier Alfonso 59, Cuenca, 10822",817547044
51231328,Verónica Mendoza Piña,"Avenida de Cornelio Romero 552, Lugo, 18672",904028607
16788532,Lorenzo Pinedo Quiroga,"Rambla Eligia Calleja 85 Piso 2 , Huelva, 43978",557254803
43738434,Iker Santos Amador,"Vial de Felix Álvaro 630, Huelva, 08782",795224619
82824489,Martín Federico Gascón Ordóñez,"Acceso de Pepita Salcedo 671, Zamora, 03804",302090911
83785623,Damián Vallejo Arias,"Avenida de Odalis Vergara 85, Córdoba, 32639",701816361
89740979,Atilio Rodriguez Colomer,"Glorieta Roque Roca 76, Madrid, 43878",210029223
12269755,Rufino Mauricio Silva Losa,"Acceso de Milagros Cifuentes 778, Girona, 46552",793538098
64036174,Consuelo Cueto,"Acceso de Basilio Alberto 4, Tarragona, 20565",117724028
67678835,Saturnino Peña Águila,"Callejón de Luis Miguel Gallo 76 Puerta 5 , Sevilla, 36454",676439720
22317338,Chita Morell Escribano,"Vial Zacarías Garay 53, Navarra, 46982",956706656
79201981,Paz Araujo Guerra,"Urbanización de Laura Perez 16, Guipúzcoa, 35052",457102732
19104701,Pilar Gabaldón,"Pasadizo Albano Cornejo 1 Puerta 3 , Ourense, 43953",346635040
77252826,Marciano Alemán Valenciano,"Glorieta de Tecla Ojeda 151 Apt. 60 , Alicante, 11435",364555627
21722470,Azahar Molina Piquer,"Calle de Ricarda Castañeda 587 Puerta 3 , Valladolid, 30164",959381825
64218920,Gabriel de Pino,"Cuesta Gema Estevez 7 Apt. 36 , Zamora, 21660",971727565
56550539,Marianela Segovia Olivares,"Via de Evita Ibañez 118 Puerta 6 , Santa Cruz de Tenerife, 02750",291561640
57140054,Osvaldo Sans Duran,"Ronda Faustino Guerrero 96, Sevilla, 29194",952139795
18775323,Emilia Real Vilanova,"Urbanización Gerardo Sierra 48 Puerta 0 , Teruel, 23785",590324637
55319958,Rosa Diéguez Duarte,"Cuesta de Sandra Amores 96 Puerta 7 , Las Palmas, 06767",498554408
94639813,Ana Belén Lupe Torres Viana,"Callejón Plácido Guerrero 87, Badajoz, 47216",097623460
10765322,Casemiro Mascaró-Boada,"Plaza María Ángeles Tomas 637, Valencia, 40297",973963632
97613330,Manuel Aranda Girón,"Ronda de Lucio Losada 21 Apt. 07 , Zamora, 32415",267089965
19361860,Ruben Becerra,"Rambla de Ariel Puente 937, Huesca, 38331",480565402
30213648,Lucio Pinto Osuna,"Camino Maribel Cruz 88, Cuenca, 17881",356185773
26289212,Olga de Miró,"Callejón Isaac Campoy 84, Palencia, 25708",804462620
73554696,Martín Rodríguez,"Pasadizo de Luis Miguel Capdevila 68, Lleida, 11782",291343141
83380012,Nacho Vera-Gomis,"Acceso Ernesto Almeida 696 Puerta 5 , Girona, 09595",822815297
32260431,Virginia Barrera Acosta,"Alameda de Simón Rodriguez 96 Apt. 43 , La Rioja, 24048",622178062
58224555,Yolanda Criado Cuéllar,"Camino de José Antonio Castelló 8, Badajoz, 41356",798470505
35803097,Pili Pons Suarez,"Via de Amador Oliva 25, Córdoba, 48221",280149621
65320295,Abril Aramburu-Múñiz,"Ronda de Che Mesa 27 Puerta 6 , Tarragona, 07423",214031792
49316231,Teobaldo Luque Sastre,"Cuesta Conrado Oller 625, Málaga, 18700",939334679
97158831,Chelo Vives Solana,"Callejón Delfina Jordán 855 Piso 3 , Huesca, 22576",723008410
43787763,Reynaldo Sobrino Carretero,"Calle Tadeo Velázquez 17 Puerta 8 , Huesca, 15726",871749325
95536495,Jacobo Barroso Verdú,"C. de Sosimo Tomás 170 Apt. 65 , Sevilla, 38882",672594984
85761101,Santiago Borrás Pozo,"Vial de Cristina Arenas 654, Alicante, 36795",747322626
41876958,Osvaldo Mendoza Sancho,"Via de Lázaro Rodríguez 24, Vizcaya, 32557",627758428
57797997,Blas Carrillo Llabrés,"Acceso Genoveva Vilar 481 Puerta 1 , Cáceres, 21992",168944566
58883477,Elías Villegas Burgos,"Avenida Azahar Blanes 27, Castellón, 18056",903508743
23747784,Marciano Figueroa Cabrera,"Alameda Samanta Falcón 59 Piso 6 , Huesca, 13399",166188465
91962661,Juan Francisco Sáenz-Losa,"Urbanización de Eligia Fuente 141 Puerta 4 , Asturias, 49169",533233149
82548525,Consuelo Tamayo Herrera,"Via Ana Belén Roig 29, Palencia, 02438",174784463
25946859,Ciriaco de Aller,"Cañada Enrique Luís 59, Álava, 45017",322066744
80742465,Ángeles Santamaria Navas,"Pasaje de Hortensia Pellicer 75, Ceuta, 08556",404320800
54130986,Lina Andrés Plaza,"Plaza Jesús Quintana 26, Guadalajara, 50539",456628960
84882879,Alma Colom Jordá,"Ronda Margarita Guijarro 32 Piso 4 , Burgos, 01382",365966638
29824899,Andrés Criado-Macías,"Calle Rodolfo Nebot 22 Puerta 8 , Pontevedra, 30475",851289409
22786792,Roberta Chico Olivera,"Callejón de Estrella Bellido 4 Piso 0 , Lleida, 51453",580006875
12395689,Sebastian Haro-Boix,"Vial Nicodemo Sotelo 91 Apt. 94 , Tarragona, 51004",767970167
14297259,Álvaro Jover Palmer,"C. de Victorino Trillo 44, Ceuta, 44615",756094424
53163110,Hernán Quirós,"Urbanización de Reinaldo Lloret 1 Piso 8 , Toledo, 49434",622202001
16911748,Teodora Gisbert Pinto,"Paseo Judith Roma 81 Puerta 8 , Segovia, 33514",462526179
28396036,Carmina Trillo-Chico,"Via Ramona Miguel 51 Apt. 43 , Huesca, 48032",656320456
82305278,Joaquina Salgado Monreal,"Pasadizo Dionisia Oliveras 86, Badajoz, 34222",655820532
29710588,Jesusa Vicenta Morante Gelabert,"Cuesta de Macarena Feliu 4, Sevilla, 51471",503566373
91351323,Isidoro Mateu Mayo,"Plaza Eliseo Morillo 89, Cuenca, 22266",336006817
96996971,Rosa María Cifuentes Iborra,"Alameda Fito Gelabert 60, Ceuta, 47360",289459003
82569759,Pelayo Somoza Rueda,"Pasadizo de Vito Benavides 15, Castellón, 10316",990688695
62437074,Liliana Solsona Chaparro,"Urbanización Virgilio Laguna 35, Guipúzcoa, 09298",863839592
82463165,Édgar Villaverde,"Callejón de Andrea Belmonte 1 Piso 2 , Málaga, 19085",624910105
24619490,Silvia de Hidalgo,"Ronda de Tadeo Vicente 976 Apt. 30 , Salamanca, 27466",228956040
86860347,Jose Miguel del Gonzalez,"Cuesta de Lucas Blázquez 34, Guadalajara, 27805",492452248
20407220,Yésica Seguí Diéguez,"Pasadizo de Lucila Diez 14, Valladolid, 09575",047118650
77628426,Fito Alonso-Calvo,"Urbanización de Macario Echevarría 52 Piso 8 , Almería, 51936",079007056
46250439,Anabel Martin,"Rambla José Blázquez 67, Ávila, 14910",243897545
92376584,Carlito Ambrosio Montesinos Rivera,"Via de Iván Ruiz 565, León, 02760",646395325
78590659,Candelario Campillo Lucas,"Glorieta de Adoración Beltrán 76, Palencia, 15928",191265960
75589037,Ricarda Sedano Osuna,"Alameda Amaya Silva 49 Piso 9 , Barcelona, 28741",502251035
62031641,Lourdes Salmerón Segarra,"Acceso de Georgina Aller 15, Burgos, 37304",203845664
70596518,Yago Verdejo Bartolomé,"Pasadizo de Joel Vizcaíno 78 Piso 3 , Valencia, 15499",612717675
97261106,Rosalina Cayetana Arroyo Becerra,"Cañada Palmira Mercader 9, Tarragona, 26208",354643128
66011725,Teresita Terrón Gordillo,"Urbanización Cándido Saez 123 Puerta 1 , Ciudad, 07979",778210234
49800495,Ciro del Tejedor,"Cuesta Salvador Badía 51, Cantabria, 23776",222467971
64911314,Carmen de Huguet,"Cuesta Mireia Madrid 984 Puerta 2 , Madrid, 45112",533739432
15990142,Paz Águila-Riera,"Cañada de Efraín Murillo 48 Piso 5 , Sevilla, 19981",953553702
79592208,Luz Bayona Peiró,"Paseo Adolfo Menendez 9 Apt. 90 , Málaga, 28292",642816397
21055056,Clementina Viña,"Alameda de Pili Campos 1 Piso 3 , Badajoz, 26266",417960931
53470889,Lorenza Quirós-Riera,"Pasadizo Juan Luis Quintanilla 99, Valladolid, 13931",243569917
52693350,María Manuela del Morell,"Vial Jose Antonio Segura 311, Sevilla, 06202",136173614
74815380,Chita Soria-Andreu,"Paseo de Olimpia Pizarro 6 Piso 9 , Jaén, 32411",477161299
30294988,Cristian Eutimio Ledesma Garzón,"Cañada Óscar Gual 75 Puerta 1 , Almería, 29343",875119363
14621217,Mayte del Prieto,"Urbanización Evita Castellanos 86 Apt. 61 , Girona, 14616",591734354
22494286,Jose Francisco Campos Múñiz,"Alameda de Catalina Amaya 29, Almería, 33488",640235780
63230901,Joaquín Morales Ordóñez,"Alameda Leonel Castell 44, Ciudad, 42431",138114994
30819928,Victor de Aznar,"Callejón de Apolonia Sebastián 77 Piso 8 , Almería, 05684",861292925
17306550,Nerea Cruz Castillo Frutos,"Avenida Isidoro Vera 8, Lugo, 46838",536696332
77788272,Borja Trujillo Andres,"Paseo Mauricio Giralt 87, Melilla, 25383",458046009
63850096,Aránzazu Vicens,"Vial Laura Cervantes 2, Ceuta, 31810",136184400
13086700,Ciríaco Peláez,"Paseo de Demetrio Belda 8 Puerta 7 , Almería, 25661",525729294
77070973,Haroldo de Rodrigo,"Cañada de Chema Morell 96 Apt. 94 , Guipúzcoa, 47986",371449828
41077642,Armida Salgado Navas,"Pasaje de Gabino Feliu 555, Jaén, 23896",490849421
53033830,Felicidad Diego Casanovas,"Rambla Coral Nieto 87, Teruel, 41891",305440838
74107734,Ildefonso Perera,"Camino de Fabio Padilla 15, Cuenca, 30749",162809392
65867578,Jorge Cobo Dalmau,"Rambla Nazario Diez 46 Apt. 29 , Albacete, 09769",792394575
92786634,Custodia Santana Salazar,"Camino Julie Taboada 53, Lleida, 45232",467933822
83542199,Juan Antonio Rebollo Moles,"Urbanización Crescencia Salazar 6 Piso 3 , Navarra, 38379",363568714
53387050,Ximena Tello Arnau,"Ronda de Santiago Bravo 62 Puerta 6 , Navarra, 48455",736501026
11429170,Piedad Puente Priego,"Pasaje de Ambrosio Solera 263 Puerta 1 , Guadalajara, 07647",686485326
62554349,Rafa Montenegro Valle,"Plaza de Olegario Agudo 276 Apt. 34 , Melilla, 44900",205506700
95098765,Julio César Gomez Talavera,"Pasadizo Aníbal Company 6, Melilla, 02517",391555467
85557730,Rita Francisco Bermúdez,"Alameda Dora Espejo 7, Huesca, 33350",870496433
34500743,Claudia Flores Porcel,"Calle de Noelia Larrea 86, Málaga, 31784",660765673
98482473,Purificación Cantero Maestre,"Urbanización de Aníbal Blazquez 87 Puerta 5 , Álava, 14217",315629078
70131385,Graciela Salamanca Barceló,"Urbanización Augusto Iborra 48, Lugo, 06336",847127287
11871388,Luís Alemán-Salgado,"Avenida de Feliciano Rodrigo 6, Huesca, 03200",362495850
75214370,Visitación Sans Mulet,"Urbanización Fátima Espinosa 54, León, 02548",960356361
26780605,Lucho Iniesta Ros,"Pasadizo Tomás Elorza 896, Zamora, 20285",404236982
57859697,Jacobo Río Dueñas,"Cañada de Asdrubal Pulido 26 Apt. 87 , Badajoz, 03008",544771674
68765739,Américo Mateo Valenciano,"Ronda de Yésica Martorell 63, Cáceres, 08982",919299483
97160920,Rufino de Rebollo,"Cuesta Juana Coello 2 Piso 5 , Asturias, 20721",306572135
48431985,Raimundo Toro,"Callejón de Lara Cervantes 6, Cáceres, 15295",947784301
81447802,Marcio Fortuny Olivares,"Glorieta Susanita Figueras 9 Puerta 2 , Asturias, 18021",659925227
95912658,Jose Ignacio Pujol Navas,"Alameda de Rebeca Reina 82, Palencia, 15043",794454370
89133456,Vilma Sierra Núñez,"Avenida Felicidad Escribano 84, Badajoz, 18032",766124368
37663357,Bienvenida Montserrat Peiró,"Rambla de Yésica Pomares 53 Puerta 3 , Cáceres, 20130",366066165
56689112,Matías de Landa,"Pasadizo de Ceferino Luz 81 Piso 3 , Salamanca, 25062",349376684
97136002,Sebastián Carbajo Zorrilla,"Avenida Guillermo Andrade 37, Girona, 16644",455550461
20468595,José Manuel Llopis-Bauzà,"Plaza de Crescencia Lluch 9 Puerta 6 , Sevilla, 29881",599111966
61987763,Genoveva Gras Ramos,"Cuesta de Iker Farré 2, Cádiz, 51018",075728204
