id,dni_persona,nombre,ruc_proveedor,stock,precio
28648,10071753,cumque,36772788323,424,26.8
28649,27305187,similique,68662773759,219,101.1
28650,73660864,expedita,18613305880,448,142.46
28651,97883389,aliquam,23510952185,562,179.28
28652,17428627,laboriosam,87203459561,550,64.19
28653,70462568,minima,48516209234,424,94.66
28654,43368569,tempore,98548428009,621,57.58
28655,30314884,saepe,93827823569,998,130.77
28656,48310086,ipsa,32007969273,16,123.01
28657,95440014,eveniet,19487911628,263,59.78
28658,28188153,officia,44975715714,644,110.34
28659,97883389,ut,65081442177,150,48.45
28660,77811897,odio,75570559555,939,197.21
28661,89722845,perferendis,41551226437,235,164.01
28662,23196007,voluptatum,40441147288,104,182.33
28663,24438923,similique,18778647195,339,98.76
28664,27920913,quasi,67551415945,490,61.15
28665,62900173,facere,42513483935,667,76.16
28666,94261916,voluptatum,87991157448,791,120.2
28667,94413190,nostrum,80587778511,572,74.13
28668,78000126,commodi,19057982450,268,134.02
28669,93594340,reprehenderit,28911727692,532,21.65
28670,65090066,dignissimos,54553528219,448,148.35
28671,14812889,eveniet,93731597813,126,67.36
28672,31099333,illo,67562637522,909,41.7
28673,36400042,debitis,45798455622,542,16.71
28674,69961853,eius,34431802604,907,165.64
28675,17683201,consequatur,39493885179,661,181.83
28676,84463340,distinctio,19171942055,485,70.73
28677,69105039,ut,62704986710,523,93.54
28678,66613635,voluptas,92668356149,624,191.8
28679,72662133,cumque,41858289827,752,41.52
28680,57529182,odit,36518035091,112,71.06
28681,59971674,quidem,82693523925,753,82.94
28682,89206457,hic,22006336157,84,132.31
28683,72686459,perspiciatis,42940460966,535,80.51
28684,81015593,tempore,56172011763,704,114.07
28685,71811961,cupiditate,72269979858,425,157.22
28686,36281894,delectus,92964135237,893,139.19
28687,82719763,impedit,99882568045,504,127.12
28688,11925147,libero,99406754722,830,34.36
28689,44421251,eos,92901596280,175,114.26
28690,54348320,natus,98300544235,475,69.02
28691,23803955,nobis,66715663500,323,139.41
28692,12075631,maiores,40584477350,977,170.21
28693,55936006,suscipit,91531882448,58,185.31
28694,65399733,nam,10106430958,965,53.11
28695,78165112,sunt,40917409210,206,44.21
28696,57901145,perferendis,41760683195,608,117.22
28697,26339947,culpa,21304513244,679,173.22
28698,78992939,dolorum,44130751394,896,167.22
28699,45480858,ducimus,35735085799,552,95.45
28700,57396162,dolorem,48318717177,465,8.35
28701,67543730,dolor,41923284635,670,29.91
28702,82636271,dolore,23166485325,527,132.45
28703,52326702,aliquid,77684380029,547,32.4
28704,93752601,fuga,42090448597,390,86.91
28705,95062182,nihil,31345162072,42,114.94
28706,23546125,repellat,49553227944,709,180.66
28707,72662133,exercitationem,33921772931,387,106.35
28708,85615609,perferendis,44094852520,422,39.87
28709,46227146,sint,68756817512,702,42.56
28710,72986115,eaque,57610785392,232,23.35
28711,66529127,sit,60351207917,411,149.08
28712,42578330,asperiores,33189152308,573,75.6
28713,26894260,in,18010405498,278,176.33
28714,60924873,tempore,46528599117,69,123.4
28715,27177936,animi,91252453302,612,69.01
28716,14279363,vero,29339213526,707,86.57
28717,10998577,sapiente,14604648629,661,82.32
28718,19791838,mollitia,10909002615,290,33.5
28719,60177351,dolorem,19378154852,401,173.79
28720,47753534,blanditiis,18187101252,619,72.95
28721,62019268,inventore,11945011047,424,95.52
28722,23388259,quibusdam,74728560078,226,189.8
28723,94647392,laborum,24529297303,160,11.28
28724,13527171,quod,87937892224,71,176.56
28725,80876648,occaecati,16013242081,876,79.22
28726,87586056,dignissimos,44251659087,775,22.06
28727,44707045,placeat,43833698510,472,152.34
28728,62218004,voluptatum,26496747574,703,164.81
28729,96886704,iusto,53012018726,305,128.44
28730,26507436,eaque,59578536432,205,111.25
28731,63204476,cupiditate,26917491142,888,36.74
28732,85397443,earum,69114098941,984,80.18
28733,97925195,fuga,65340970244,680,143.18
28734,96760281,quia,63452650395,879,27.14
28735,38340848,culpa,58727343539,218,130.21
28736,57652238,dolores,21405451861,132,123.41
28737,61493674,quia,14532373342,565,106.18
28738,10239255,provident,65293113682,890,27.81
28739,58048223,commodi,54893173468,252,40.0
28740,25785032,odit,87759499805,755,196.99
28741,66470941,id,14273546940,271,45.81
28742,40679286,pariatur,46970831582,239,37.32
28743,80228130,esse,65649359186,860,70.94
28744,37046450,earum,80183886954,434,6.63
28745,76519773,aperiam,81052977519,690,66.51
28746,31084622,ab,23821399207,562,61.49
28747,58275594,quam,72971219021,668,90.07
28748,42604783,recusandae,43933085543,580,49.49
28749,96868795,at,37339458614,678,62.07
28750,57098019,dicta,99697468757,224,137.81
28751,21809071,est,63514542014,201,31.73
28752,32913549,id,93056922818,826,198.33
28753,70634053,quasi,71048242592,634,150.07
28754,95790253,delectus,10047567440,971,14.26
28755,54027739,ex,80294727245,815,125.51
28756,17236587,ipsa,24075329187,803,76.36
28757,92481947,optio,33157584037,795,14.17
28758,77035371,nam,75282455578,726,199.87
28759,58614331,laboriosam,67731822308,146,8.78
28760,87107882,distinctio,58007523613,670,72.33
28761,38647397,id,52933095992,354,145.99
28762,67162548,soluta,80429015581,446,53.04
28763,22987285,optio,95703014485,707,34.81
28764,78340455,eum,75440084123,557,177.5
28765,70555019,accusamus,29138276809,235,36.06
28766,22065312,cumque,81299830258,223,104.26
28767,85927893,dolorem,62468540639,309,55.17
28768,68024909,tempora,29132916488,651,24.69
28769,12253075,iste,96977107575,179,116.47
28770,29741108,excepturi,80692667061,169,146.69
28771,42735073,mollitia,16855360413,809,169.57
28772,44986578,dolorem,19742957942,83,49.1
28773,11864527,cupiditate,77415520508,738,58.1
28774,80090157,id,38997241433,222,149.85
28775,30843392,aut,16585299162,643,54.85
28776,29593119,quam,40558894056,168,148.76
28777,67577351,laudantium,77142843648,449,20.65
28778,22055126,deserunt,61066420289,731,172.27
28779,24663170,error,59557696690,872,66.2
28780,60005759,amet,89947446179,843,84.89
28781,76620093,sint,54839170784,928,196.62
28782,84427268,dicta,15640113067,262,84.01
28783,83462523,quaerat,92065483758,572,192.35
28784,39995995,accusantium,68141521285,636,99.26
28785,54448262,illum,36109135461,834,155.07
28786,93535238,reprehenderit,19545605290,70,155.16
28787,77928326,et,53622388586,433,10.49
28788,63341860,ea,71328169290,839,192.77
28789,67237254,aliquid,80048640070,346,194.8
28790,56378930,harum,40286262679,967,80.88
28791,30713384,quaerat,12068875630,35,189.31
28792,25712024,et,64512174224,515,198.76
28793,96766942,optio,26567687757,672,145.27
28794,17428627,vero,62817235327,637,77.99
28795,63776926,quia,54050855884,32,169.68
28796,83837331,vero,51443814490,751,125.54
28797,75366489,quis,21036395249,410,60.93
28798,22750258,sapiente,69213903529,422,187.57
28799,45013569,odit,55043782498,547,69.64
28800,19441239,doloremque,53671521453,688,164.77
28801,72686459,molestias,88370460737,334,116.69
28802,38575658,dolore,79273396567,805,195.9
28803,64819812,ab,96364068870,61,122.1
28804,21100532,consectetur,31558092878,809,161.62
28805,58696053,libero,93390007541,595,115.36
28806,12954638,minima,65286702625,923,31.58
28807,23760695,corrupti,59119299147,376,110.68
28808,86085183,quis,41257749889,530,35.88
28809,62950209,asperiores,12637972007,52,109.47
28810,20737692,eveniet,23384915101,928,18.96
28811,95767594,sit,94292021158,488,31.14
28812,77391200,suscipit,54163591818,248,28.56
28813,91736882,earum,64789261382,241,143.66
28814,31529743,quia,99017818275,368,170.32
28815,62728950,eligendi,38058381264,718,123.3
28816,22770643,vel,62176320428,253,83.0
28817,23565915,consectetur,87416627805,105,122.87
28818,69919325,est,99744231289,742,174.39
28819,36400042,ipsa,43863924437,836,100.89
28820,44627693,tempora,39209865793,478,8.28
28821,95469620,laboriosam,88315771103,327,27.52
28822,71481977,non,80080558079,127,166.38
28823,30197165,soluta,65075120120,706,194.82
28824,99027095,nesciunt,35952774513,799,26.38
28825,71590486,adipisci,40912504466,179,14.79
28826,36475821,similique,48154486260,327,70.16
28827,99526076,sint,47318571394,617,173.72
28828,47142376,vel,97013943785,76,197.29
28829,45697558,culpa,54308243881,62,157.55
28830,93306732,tenetur,22105896661,574,128.3
28831,49744230,recusandae,96198548642,764,142.74
28832,76449682,soluta,79067967590,688,73.37
28833,22315259,adipisci,53891340020,581,159.74
28834,20316136,doloremque,24792316070,682,65.94
28835,91567077,esse,35538484741,229,92.66
28836,48262513,autem,71642970513,30,133.64
28837,62435165,assumenda,44064025899,797,123.46
28838,32787803,neque,18276315031,801,66.87
28839,91470959,molestias,51852574334,666,173.34
28840,60906929,ex,71962710870,869,74.74
28841,80152175,id,13580489064,364,187.48
28842,48484495,iusto,98369529661,896,89.67
28843,51122843,eum,36003905881,462,160.89
28844,23210336,voluptatum,65066832464,44,31.51
28845,95976651,quia,85206464351,853,52.12
28846,71656192,officiis,31064419745,194,50.06
28847,87271255,qui,31677363975,383,186.36
28848,90818997,voluptate,81510946845,78,143.24
28849,14463806,adipisci,48585512255,941,85.16
28850,81273888,necessitatibus,85590984751,201,118.69
28851,42972768,eius,23399047630,193,38.71
28852,10239255,eos,44838826618,267,88.27
28853,51877746,asperiores,13123753461,842,67.06
28854,45899169,suscipit,71279958392,133,9.69
28855,48613921,ullam,55884764597,654,60.36
28856,93508198,ab,82712799972,215,112.35
28857,76952392,ipsam,16951467085,134,143.58
28858,84901197,voluptate,40670685593,806,190.59
28859,63170403,aut,70624028130,979,70.69
28860,59419535,atque,21601028183,387,27.11
28861,10402663,quisquam,70086186006,70,95.93
28862,17287153,laborum,69729339106,333,143.25
28863,33676377,doloribus,80207871343,162,40.11
28864,25689424,enim,87827887845,469,53.87
28865,20178824,unde,82053393495,151,38.43
28866,26972417,adipisci,10329266839,993,30.62
28867,78998628,necessitatibus,47850984154,853,175.43
28868,64819812,totam,38257437552,788,108.64
28869,60373795,maiores,94267569252,756,195.24
28870,62139916,ex,58946186764,809,35.07
28871,60453941,ducimus,79210490376,466,62.43
28872,70832330,natus,98710934151,444,19.93
28873,31376599,voluptatem,54555641229,766,33.99
28874,96024618,necessitatibus,66284933636,18,164.78
28875,55725624,consectetur,46263695176,392,100.49
28876,93985345,voluptatibus,10339702604,701,16.99
28877,99316621,neque,19374323962,191,125.91
28878,16158835,est,31924942888,559,152.59
28879,20342498,corrupti,85422920677,301,108.18
28880,60382160,voluptatem,63048099128,552,147.29
28881,94921255,vero,10452866890,550,135.19
28882,88960554,alias,35174030750,711,163.65
28883,96564121,at,22911501784,667,179.38
28884,53424991,sint,83365704266,161,82.62
28885,11934371,ullam,82605406549,543,91.79
28886,15262430,sint,62447676806,815,99.13
28887,98314319,eveniet,49470316826,853,11.58
28888,60005759,voluptatum,72811974346,371,52.74
28889,87534528,est,95338800061,57,100.53
28890,54797745,porro,82311385268,635,165.37
28891,79986958,repellat,99478390529,176,124.68
28892,30286890,aliquid,49204264082,798,98.54
28893,91693373,quasi,14163763078,985,173.32
28894,18006155,ex,78149717919,834,33.03
28895,96171741,quos,16110025545,51,147.98
28896,82719763,officia,38593471574,367,83.54
28897,93214036,ipsum,73798622835,217,47.88
28898,67544352,fuga,26430217972,490,154.14
28899,65456880,saepe,91582801730,658,194.95
28900,15171281,consequatur,36689812992,620,11.74
28901,81273888,nisi,39058695342,753,112.56
28902,48920208,optio,31769711040,840,188.32
28903,66104440,laboriosam,24264195438,403,82.09
28904,59169683,dolore,14752349087,179,199.94
28905,73641238,nobis,85290053858,308,171.62
28906,21354882,quidem,27216767190,623,95.62
28907,35106283,dolor,88405533597,690,72.94
28908,28419417,sequi,16614839827,754,54.57
28909,54318448,nemo,16117342662,806,60.17
28910,42864997,illum,66345168996,160,166.54
28911,92088649,velit,36484545976,400,111.5
28912,26978974,quo,46757675548,388,161.49
28913,94712591,error,25160553113,527,172.8
28914,95308211,illo,11043514730,314,157.71
28915,24164365,natus,74235519307,127,139.8
28916,46412997,dolore,17644546280,430,164.06
28917,30348054,ab,77723553641,629,72.16
28918,26492550,unde,72339780330,973,195.72
28919,94818662,vel,84448746422,261,110.79
28920,88812961,assumenda,27782708389,594,163.42
28921,56885633,accusantium,19961215280,617,90.99
28922,84738385,quis,75344574326,540,134.81
28923,59345483,eos,35379581921,820,152.42
28924,36893455,veniam,71910092948,482,177.15
28925,62435165,voluptatem,81217764124,229,11.96
28926,11925147,quidem,27590427686,982,98.91
28927,60631442,quas,50664570742,412,46.68
28928,71430617,maiores,78670243148,650,183.79
28929,74148021,eaque,54305932259,417,10.61
28930,20707350,quae,62131541965,482,168.02
28931,10961237,minima,61897285637,399,85.55
28932,18771934,deserunt,23097145492,836,79.07
28933,28188153,odit,85903116827,715,142.5
28934,19075443,in,21516019771,443,77.72
28935,76561080,ea,75595808590,673,91.45
28936,38455052,molestiae,41106481238,826,150.51
28937,26972417,debitis,56311812655,522,25.01
28938,56760377,natus,69734246382,218,149.1
28939,67501395,ipsam,67366007409,369,74.68
28940,23196117,aut,88912343353,511,175.26
28941,64536147,maiores,54815188409,218,63.48
28942,97227882,natus,59729187205,390,7.81
28943,55725624,corporis,12840360668,998,34.18
28944,12287370,dolorum,59233979337,141,6.67
28945,56473528,tempora,82003976119,968,77.02
28946,34650832,perspiciatis,92684759114,371,58.89
28947,62868421,nobis,38050087509,949,61.06
28948,45402848,dolorem,95502206459,14,163.75
28949,60522155,ullam,39454948511,720,76.86
28950,43505050,minima,51588559897,798,37.66
28951,22851821,quidem,32385517708,217,75.46
28952,61616680,esse,54725645660,269,167.99
28953,33416290,consequuntur,45112184157,948,44.92
28954,32787803,ab,82311385268,305,20.7
28955,95546806,laboriosam,46842046131,857,24.49
28956,26888732,earum,17988660412,531,194.63
28957,42133335,odio,44262111686,390,120.67
28958,18902730,aperiam,59831175893,124,146.12
28959,92222955,nisi,74354194528,758,121.96
28960,88931576,dolorem,23661709465,815,98.9
28961,47398368,quasi,30555436636,789,14.04
28962,98270371,voluptates,53012497797,855,141.53
28963,42302568,labore,30921699921,582,176.78
28964,71811961,distinctio,83613143583,710,162.53
28965,30758305,soluta,18430926609,644,6.72
28966,50929183,aspernatur,24489345965,938,152.59
28967,76694922,amet,25535799100,540,53.52
28968,15772541,soluta,24143841269,19,79.37
28969,74705632,facilis,99257322096,464,193.26
28970,13963371,numquam,62634288599,935,65.18
28971,34243524,natus,92872912024,256,50.68
28972,85883421,quam,97303558967,903,69.12
28973,62754477,labore,55020107286,114,173.18
28974,96625035,minus,92843825585,934,187.3
28975,13545753,a,15493404103,758,20.88
28976,48092323,officia,66960304646,193,20.14
28977,81953685,consectetur,17941301801,790,72.34
28978,99754190,nam,89386457653,161,178.34
28979,35637583,dolorem,84792703506,325,30.96
28980,46377174,ea,24012708359,920,155.96
28981,45916173,est,17038717056,966,163.13
28982,52911536,amet,61137161160,326,188.57
28983,55435625,est,72372590144,719,51.44
28984,64896449,corporis,22105340176,499,26.25
28985,36535074,deserunt,91427196462,769,40.41
28986,13534837,tempora,67200405282,755,166.25
28987,46983443,delectus,38290459007,244,89.92
28988,21520463,sed,34999346852,152,105.7
28989,15602632,minus,46599184605,229,160.42
28990,20408374,explicabo,78851635188,486,32.12
28991,48179000,aspernatur,16786984365,752,63.01
28992,10188464,fuga,70906124583,774,24.88
28993,73553686,molestiae,59976655417,425,182.99
28994,53000410,iste,97108521005,242,83.12
28995,59228840,quisquam,93173865475,935,148.06
28996,81527048,rerum,85566960053,46,71.79
28997,64725839,sit,20306692836,936,6.89
28998,29593119,inventore,34709153157,548,162.27
28999,12865148,ducimus,66191064881,690,177.89
29000,83339845,dolorem,82824379985,146,145.69
29001,30573854,quisquam,42936595765,976,189.17
29002,62219661,eius,74823217013,788,51.62
29003,72593153,modi,49387980117,636,63.87
29004,68528041,nulla,14145463349,638,58.95
29005,66600716,delectus,45011810772,90,39.01
29006,82562586,saepe,89712305947,207,49.68
29007,19174410,esse,60562392278,135,5.41
29008,97303017,alias,42247286832,396,49.88
29009,69475603,odit,38586363782,458,130.73
29010,58964318,possimus,48172496811,805,64.63
29011,59534020,eos,30728855226,545,27.2
29012,62988682,explicabo,67615820836,693,19.81
29013,41500887,mollitia,94946904706,419,14.08
29014,12098617,ipsa,13055975398,32,121.9
29015,75015709,nemo,23464196504,806,137.01
29016,68770708,voluptates,78916075130,963,163.16
29017,14044862,voluptatibus,54189239557,390,121.82
29018,80290679,quod,82615686509,175,194.15
29019,18198164,autem,31007757800,878,156.07
29020,96766942,maiores,33218430129,752,195.96
29021,92307453,assumenda,34783945869,836,111.66
29022,32389032,consectetur,72324201524,157,181.42
