dni_persona,num_colegiatura,especializacion
91626015,VET-072259,Dermatología
52543146,VET-555136,Oncología
79676726,VET-507212,Medicina General
32951895,VET-387330,Cardiología
28382512,VET-271561,Dermatología
55090022,VET-428288,Dermatología
64741425,VET-506707,Cardiología
88642141,VET-118924,Cirugía
96982463,VET-051424,Medicina General
25843882,VET-354900,Medicina General
76697250,VET-895774,Oncología
34518647,VET-519970,Oncología
74599407,VET-691313,Cirugía
27561850,VET-489378,Oncología
72079104,VET-352003,Cardiología
73839052,VET-031842,Medicina General
29148097,VET-792881,Cirugía
14560078,VET-187676,Cirugía
41086071,VET-700895,Oncología
44524284,VET-778271,Dermatología
81627205,VET-019340,Oncología
62564739,VET-375785,Cardiología
95020141,VET-843266,Medicina General
14211556,VET-820337,Cirugía
52371454,VET-960451,Medicina General
67009853,VET-665931,Cardiología
77910388,VET-296090,Cirugía
14055952,VET-153183,Oncología
55404013,VET-473945,Dermatología
44852893,VET-959358,Dermatología
89833596,VET-534363,Oncología
83006449,VET-292288,Cirugía
19862567,VET-065868,Medicina General
79632295,VET-684680,Dermatología
13889433,VET-861725,Dermatología
50637076,VET-971160,Cirugía
36156497,VET-085690,Medicina General
86347346,VET-007246,Cardiología
16526793,VET-019096,Oncología
44911313,VET-206098,Cirugía
29692631,VET-245924,Medicina General
43231877,VET-040118,Oncología
80465989,VET-874554,Cirugía
75499227,VET-071904,Cirugía
99172395,VET-111281,Cirugía
54315556,VET-761257,Medicina General
42276356,VET-470377,Cardiología
59625938,VET-139587,Cirugía
27737492,VET-512775,Dermatología
26317225,VET-259850,Cirugía
13200872,VET-063729,Dermatología
44178563,VET-889573,Dermatología
92684380,VET-933614,Cardiología
28780145,VET-574802,Cirugía
82291034,VET-106612,Medicina General
14336555,VET-239693,Cardiología
64364006,VET-865990,Cirugía
53131306,VET-229077,Medicina General
48386065,VET-958927,Oncología
55991255,VET-722153,Cardiología
43834383,VET-868202,Dermatología
70215646,VET-570544,Dermatología
10071688,VET-789713,Cirugía
25554015,VET-763038,Cardiología
50321299,VET-172024,Cirugía
55819805,VET-371917,Dermatología
86086387,VET-276796,Oncología
92132889,VET-822896,Medicina General
86943173,VET-165727,Medicina General
98372995,VET-440584,Oncología
16008826,VET-429723,Cardiología
53346581,VET-867328,Oncología
19718903,VET-892314,Oncología
70480711,VET-460086,Cirugía
89527655,VET-595139,Dermatología
43198079,VET-764416,Cardiología
22713177,VET-688323,Dermatología
68865495,VET-410823,Cardiología
70120171,VET-958147,Oncología
46585837,VET-012767,Cirugía
92058439,VET-275369,Cirugía
56997624,VET-735127,Cirugía
83484881,VET-748150,Cirugía
65690079,VET-252333,Cirugía
86838986,VET-723430,Medicina General
19772697,VET-385347,Dermatología
20013778,VET-541052,Medicina General
89528346,VET-236252,Dermatología
27574319,VET-701682,Medicina General
51744993,VET-848037,Dermatología
58009053,VET-302838,Cirugía
36657230,VET-106137,Medicina General
39111428,VET-412217,Cardiología
20980724,VET-576384,Cirugía
28247008,VET-070838,Cirugía
23619658,VET-823612,Oncología
47306676,VET-742020,Oncología
79763046,VET-236550,Cirugía
95244998,VET-313378,Dermatología
51595180,VET-877055,Dermatología
34828372,VET-532883,Cirugía
78749947,VET-738135,Medicina General
76019735,VET-335842,Dermatología
25520367,VET-747081,Cirugía
94734178,VET-656113,Cirugía
73896638,VET-387976,Medicina General
62006379,VET-720280,Cirugía
80618975,VET-885236,Dermatología
71793571,VET-142336,Cardiología
22435088,VET-678504,Medicina General
89133157,VET-671168,Cardiología
96798913,VET-270180,Cardiología
84289572,VET-547995,Cardiología
66418153,VET-355545,Dermatología
41028546,VET-714297,Dermatología
26610127,VET-611809,Cirugía
45634066,VET-716338,Oncología
35729575,VET-273680,Oncología
42979353,VET-785537,Cardiología
71270615,VET-928178,Dermatología
26434043,VET-797193,Cardiología
70226412,VET-332060,Medicina General
51146721,VET-493326,Medicina General
94166564,VET-162965,Medicina General
81041409,VET-999835,Cardiología
28481037,VET-918057,Medicina General
77007729,VET-629734,Medicina General
49796042,VET-306510,Cardiología
84875739,VET-283700,Oncología
33254665,VET-985394,Dermatología
68765644,VET-580067,Cirugía
73693157,VET-679459,Oncología
65957579,VET-199286,Medicina General
37786469,VET-790280,Oncología
49849432,VET-471540,Cirugía
69295969,VET-060287,Cirugía
54489982,VET-411862,Cardiología
97071142,VET-655640,Oncología
67580526,VET-637591,Dermatología
76042861,VET-099040,Dermatología
73674048,VET-762120,Dermatología
90778423,VET-800426,Cardiología
74911094,VET-581705,Dermatología
24019395,VET-310800,Cirugía
70032222,VET-294678,Medicina General
33924673,VET-257302,Oncología
82169550,VET-665691,Oncología
14145225,VET-373822,Cirugía
66090918,VET-017112,Cirugía
39339222,VET-743438,Oncología
49628188,VET-325716,Medicina General
96173033,VET-679432,Cardiología
74477706,VET-438792,Dermatología
33988191,VET-620745,Dermatología
98580871,VET-989980,Dermatología
18661172,VET-422958,Cardiología
19253094,VET-268616,Cardiología
94848778,VET-066838,Oncología
92403381,VET-238789,Dermatología
22583740,VET-280803,Cirugía
12825313,VET-078484,Medicina General
54453917,VET-032098,Cardiología
54261085,VET-182798,Medicina General
57714183,VET-983442,Medicina General
69458652,VET-282342,Oncología
79254412,VET-119574,Oncología
19292619,VET-666385,Oncología
29025712,VET-064923,Cardiología
32858468,VET-122700,Oncología
62730418,VET-496831,Cardiología
93862948,VET-266446,Cardiología
76092701,VET-505310,Dermatología
22879384,VET-429315,Cardiología
79415605,VET-559822,Medicina General
94500323,VET-675591,Medicina General
37540209,VET-770828,Dermatología
36916774,VET-463502,Medicina General
88786073,VET-321632,Cardiología
20298251,VET-859699,Cardiología
57255354,VET-439792,Cirugía
73693234,VET-527039,Medicina General
53847783,VET-324206,Cardiología
11616969,VET-591376,Cardiología
39488713,VET-115330,Cirugía
20955870,VET-762661,Cardiología
80501831,VET-419592,Cardiología
75077025,VET-666227,Medicina General
14616135,VET-808925,Cardiología
83522575,VET-612553,Cirugía
85142788,VET-218355,Cirugía
67404177,VET-268202,Dermatología
53149521,VET-029138,Cirugía
44018577,VET-801552,Cardiología
69360548,VET-632911,Medicina General
87665778,VET-006403,Medicina General
48043619,VET-240065,Dermatología
31397542,VET-726594,Oncología
47635050,VET-558135,Cirugía
45410589,VET-235208,Cirugía
41582676,VET-452990,Oncología
92220017,VET-810424,Oncología
77299854,VET-663471,Cardiología
43697731,VET-702110,Dermatología
25285837,VET-120594,Medicina General
40552150,VET-455977,Oncología
25342258,VET-515628,Cirugía
82100151,VET-883544,Oncología
16557649,VET-830705,Cirugía
96614507,VET-986011,Oncología
77876743,VET-487439,Cardiología
67677276,VET-554367,Dermatología
77538994,VET-186688,Cardiología
53195147,VET-676110,Medicina General
30713608,VET-919038,Dermatología
66033043,VET-149165,Medicina General
42668880,VET-291994,Cardiología
98376965,VET-559787,Medicina General
35767983,VET-127479,Oncología
20231974,VET-583662,Cirugía
83038484,VET-901375,Oncología
61159039,VET-772231,Dermatología
32822650,VET-080680,Medicina General
87835609,VET-746695,Dermatología
76352358,VET-063059,Dermatología
56436447,VET-903672,Cardiología
79426239,VET-460905,Dermatología
77571984,VET-270153,Oncología
23131381,VET-133260,Medicina General
10696069,VET-749112,Cirugía
36520997,VET-100999,Cirugía
66280941,VET-530238,Cirugía
43055265,VET-226875,Medicina General
20065615,VET-698052,Dermatología
46110505,VET-814737,Cardiología
12810192,VET-965939,Cirugía
48523223,VET-343262,Cardiología
95916027,VET-038241,Medicina General
48002010,VET-594673,Cardiología
18350554,VET-920247,Oncología
54899398,VET-018041,Medicina General
87816537,VET-258867,Medicina General
43716075,VET-546590,Oncología
71092807,VET-067808,Oncología
16326539,VET-329365,Cirugía
55368287,VET-856900,Medicina General
74534308,VET-159642,Oncología
54226519,VET-048097,Medicina General
24039663,VET-385089,Dermatología
57657642,VET-676215,Cirugía
37194400,VET-191619,Oncología
92033623,VET-446509,Oncología
38914222,VET-723984,Dermatología
16159745,VET-430515,Dermatología
73414924,VET-790495,Cardiología
24895256,VET-287320,Medicina General
34474436,VET-563358,Cirugía
41927440,VET-389686,Oncología
79624754,VET-662988,Oncología
10650348,VET-168832,Dermatología
63566870,VET-088263,Cirugía
53070781,VET-407165,Dermatología
99641302,VET-455151,Medicina General
82746098,VET-823632,Cardiología
10357983,VET-599299,Cardiología
47717350,VET-036657,Cardiología
63741454,VET-891607,Cirugía
44199862,VET-270702,Cirugía
57038073,VET-254489,Oncología
93642431,VET-126013,Cirugía
27410885,VET-416330,Cardiología
97361717,VET-625608,Cirugía
20320978,VET-171401,Dermatología
81726807,VET-665393,Dermatología
13030694,VET-193859,Oncología
31185737,VET-316541,Cirugía
20288107,VET-114375,Medicina General
96558999,VET-842418,Medicina General
38314883,VET-218367,Oncología
66520820,VET-779109,Oncología
73386211,VET-519226,Medicina General
79408043,VET-036087,Oncología
98752218,VET-721681,Oncología
77325271,VET-671221,Medicina General
69982164,VET-393242,Cardiología
14348875,VET-025681,Dermatología
94570893,VET-190134,Medicina General
91430264,VET-468575,Oncología
57709557,VET-358569,Medicina General
22386269,VET-650686,Medicina General
29458206,VET-273291,Cirugía
44681954,VET-864158,Medicina General
21208951,VET-070692,Oncología
60280967,VET-742638,Dermatología
61418962,VET-990301,Dermatología
23061310,VET-055452,Cirugía
51473084,VET-318629,Medicina General
27908649,VET-918867,Cirugía
71077382,VET-576855,Cardiología
97617867,VET-121854,Oncología
13186460,VET-682673,Cardiología
28838507,VET-972970,Cirugía
88241266,VET-930837,Medicina General
98578914,VET-522129,Cirugía
52380565,VET-844966,Oncología
38932440,VET-574029,Cardiología
73485293,VET-506032,Cardiología
85998585,VET-161696,Dermatología
34532360,VET-559876,Cirugía
93392178,VET-575204,Dermatología
83471638,VET-133306,Medicina General
18989065,VET-545933,Dermatología
14163976,VET-700967,Cardiología
38426676,VET-901243,Oncología
76747636,VET-139203,Oncología
46029537,VET-781937,Cirugía
28924566,VET-388833,Oncología
87913084,VET-066385,Cirugía
95417467,VET-987486,Cardiología
12497961,VET-689975,Cardiología
25204250,VET-651726,Cirugía
26932406,VET-328871,Cardiología
61365644,VET-751015,Dermatología
77067056,VET-276348,Dermatología
22965204,VET-458562,Dermatología
81415531,VET-900516,Cirugía
26205370,VET-567222,Oncología
64528867,VET-867550,Cirugía
36105394,VET-453475,Cardiología
13474037,VET-006114,Oncología
45556588,VET-857788,Cirugía
62358100,VET-815236,Oncología
19628318,VET-338785,Cirugía
21912124,VET-545437,Medicina General
14503147,VET-561258,Dermatología
68916082,VET-449595,Oncología
23528767,VET-519073,Cardiología
88184245,VET-730528,Cardiología
68443722,VET-432670,Cardiología
33803268,VET-376011,Cirugía
76845949,VET-930433,Cardiología
23467491,VET-113272,Oncología
36437133,VET-240814,Dermatología
43908130,VET-018746,Cirugía
57640074,VET-135098,Medicina General
37634231,VET-195586,Oncología
91862769,VET-223975,Cirugía
24315479,VET-074299,Cardiología
18612324,VET-296767,Medicina General
48013790,VET-333212,Oncología
21366281,VET-376107,Dermatología
10716515,VET-336646,Cirugía
35157544,VET-035299,Dermatología
77764043,VET-291970,Dermatología
17302026,VET-881369,Cardiología
19763056,VET-285800,Oncología
16137800,VET-338924,Medicina General
97741372,VET-088099,Oncología
30708836,VET-399238,Oncología
97928209,VET-615942,Medicina General
94251918,VET-831502,Medicina General
23385758,VET-844297,Cardiología
40933271,VET-493048,Cardiología
71231119,VET-526756,Dermatología
33570047,VET-975338,Cirugía
34130858,VET-520296,Cirugía
47681652,VET-862316,Cardiología
12422859,VET-712555,Oncología
35079802,VET-149734,Medicina General
82647704,VET-678133,Cirugía
40978938,VET-074819,Cirugía
27988222,VET-830076,Cirugía
80229525,VET-018401,Cardiología
79620864,VET-635649,Cirugía
40262444,VET-557291,Dermatología
80387716,VET-531062,Dermatología
22223932,VET-573733,Oncología
78676946,VET-847958,Cardiología
20959347,VET-111059,Medicina General
30578907,VET-349866,Oncología
33603928,VET-548452,Medicina General
20465420,VET-102578,Dermatología
61906713,VET-354295,Oncología
65924606,VET-211051,Medicina General
75354914,VET-549493,Oncología
17761729,VET-234417,Dermatología
27651385,VET-755490,Medicina General
34533343,VET-093458,Medicina General
32004063,VET-103694,Cardiología
56982140,VET-321252,Medicina General
43209335,VET-204876,Oncología
37529175,VET-011767,Medicina General
22486909,VET-896086,Oncología
12570871,VET-673192,Medicina General
89504788,VET-906848,Dermatología
54163709,VET-696655,Cirugía
66659386,VET-019562,Oncología
23512022,VET-067858,Medicina General
22694015,VET-387570,Cardiología
90581976,VET-535329,Cardiología
53059682,VET-326995,Cirugía
41896572,VET-833734,Medicina General
16156275,VET-946484,Medicina General
68794903,VET-744037,Dermatología
84628305,VET-703474,Medicina General
43527850,VET-417804,Dermatología
93274794,VET-145861,Cardiología
38843969,VET-447997,Medicina General
80811638,VET-582342,Cirugía
63940332,VET-342360,Cardiología
82171343,VET-996659,Cirugía
44319964,VET-877694,Cirugía
17086089,VET-348909,Oncología
32465440,VET-674394,Dermatología
47884379,VET-989585,Medicina General
58899761,VET-982941,Cardiología
95931851,VET-163693,Cirugía
45251641,VET-847358,Dermatología
11065074,VET-376421,Oncología
30754060,VET-804319,Medicina General
94684865,VET-510607,Cirugía
64652524,VET-229453,Cardiología
62594639,VET-800546,Oncología
88603277,VET-383457,Oncología
40455756,VET-597772,Dermatología
62762537,VET-989794,Oncología
59197611,VET-900082,Cardiología
13689339,VET-393259,Medicina General
74630325,VET-394343,Cardiología
17438765,VET-669148,Cardiología
41363070,VET-407206,Cirugía
72090590,VET-150505,Medicina General
92502184,VET-461002,Oncología
14980671,VET-812865,Cardiología
12762064,VET-967729,Cardiología
24303033,VET-220078,Cardiología
97335758,VET-715388,Cardiología
54839294,VET-570756,Medicina General
76068311,VET-162197,Oncología
26784902,VET-986570,Dermatología
41424292,VET-906975,Cirugía
41306950,VET-464949,Medicina General
75721679,VET-613730,Cardiología
39427065,VET-432482,Medicina General
15631991,VET-615416,Medicina General
84965854,VET-156030,Oncología
40750881,VET-436732,Oncología
24359471,VET-182244,Oncología
75056622,VET-052945,Cardiología
70207224,VET-945015,Cirugía
29229752,VET-381004,Medicina General
39349213,VET-652757,Oncología
78899253,VET-408761,Cardiología
41387871,VET-117050,Oncología
37254335,VET-113974,Cardiología
33763024,VET-352554,Dermatología
53014140,VET-852069,Medicina General
64603132,VET-718621,Dermatología
80334870,VET-095655,Cirugía
42548373,VET-066918,Cardiología
72164332,VET-813482,Medicina General
56077980,VET-392667,Oncología
97440894,VET-174506,Oncología
98165266,VET-109565,Medicina General
91274443,VET-084329,Oncología
16567951,VET-381247,Cardiología
84691303,VET-300432,Oncología
46900034,VET-859529,Cardiología
81889377,VET-032952,Medicina General
38102545,VET-504664,Cirugía
54551811,VET-278386,Dermatología
98306697,VET-677145,Cirugía
45318965,VET-771318,Cardiología
85239945,VET-710149,Cardiología
78585053,VET-138040,Cardiología
54631127,VET-157558,Cirugía
36948262,VET-367730,Cardiología
19106995,VET-782832,Dermatología
60549037,VET-375853,Cirugía
65731146,VET-963156,Cirugía
69482212,VET-212893,Dermatología
45629344,VET-930906,Cirugía
43800823,VET-143544,Oncología
46503234,VET-241624,Oncología
87787225,VET-790601,Oncología
34390804,VET-294567,Cardiología
84049617,VET-713820,Cardiología
18757114,VET-025069,Dermatología
18716073,VET-470215,Dermatología
63056608,VET-576661,Oncología
10494600,VET-174015,Oncología
